"","Cluster","ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","Cluster_str","Inference","Chain","Model","Cluster_plt","Ontology"
"843","K34
(7)","BP","GO:0006261","DNA-dependent DNA replication",0.428571428571429,"47/549",0.0161429400013496,0.0466351600038987,0.02508426767127,"852501/856680/850980",3,"K34 (7)","Bayesian",8,"Bayesian: chain 8",34,"ALL"
"844","K34
(7)","CC","GO:0032993","protein-DNA complex",0.428571428571429,"30/550",0.00443213382959425,0.0199446022331741,0.0139962120934555,"852501/856680/850980",3,"K34 (7)","Bayesian",8,"Bayesian: chain 8",34,"ALL"
"845","K34
(7)","CC","GO:0043596","nuclear replication fork",0.428571428571429,"30/550",0.00443213382959425,0.0199446022331741,0.0139962120934555,"852501/856680/850980",3,"K34 (7)","Bayesian",8,"Bayesian: chain 8",34,"ALL"
"846","K34
(7)","CC","GO:0005657","replication fork",0.428571428571429,"34/550",0.00638588418955977,0.024631267588302,0.0172851000619663,"852501/856680/850980",3,"K34 (7)","Bayesian",8,"Bayesian: chain 8",34,"ALL"
"847","K34
(7)","MF","GO:0003678","DNA helicase activity",0.428571428571429,"10/546",0.000149731789016464,0.0058487789110567,0.00209324718922029,"852501/856680/850980",3,"K34 (7)","Bayesian",8,"Bayesian: chain 8",34,"ALL"
"848","K2
(14)","CC","GO:0005933","cellular bud",0.642857142857143,"73/550",9.31108531598332e-06,0.000568555973885391,0.000506406130586179,"855646/855389/855804/850891/850992/851440/853650/855945/851375",9,"K2 (14)","Bayesian",9,"Bayesian: chain 9",2,"ALL"
"849","K2
(14)","CC","GO:0005618","cell wall",0.428571428571429,"30/550",3.49880599314087e-05,0.000568555973885391,0.000506406130586179,"853692/855389/855804/850891/853693/850992",6,"K2 (14)","Bayesian",9,"Bayesian: chain 9",2,"ALL"
"850","K2
(14)","CC","GO:0009277","fungal-type cell wall",0.428571428571429,"30/550",3.49880599314087e-05,0.000568555973885391,0.000506406130586179,"853692/855389/855804/850891/853693/850992",6,"K2 (14)","Bayesian",9,"Bayesian: chain 9",2,"ALL"
"851","K2
(14)","CC","GO:0030312","external encapsulating structure",0.428571428571429,"30/550",3.49880599314087e-05,0.000568555973885391,0.000506406130586179,"853692/855389/855804/850891/853693/850992",6,"K2 (14)","Bayesian",9,"Bayesian: chain 9",2,"ALL"
"852","K2
(14)","CC","GO:0005935","cellular bud neck",0.5,"57/550",0.000173304076408605,0.00225295299331187,0.00200667877946806,"855646/855804/850891/850992/851440/855945/851375",7,"K2 (14)","Bayesian",9,"Bayesian: chain 9",2,"ALL"
"853","K2
(14)","CC","GO:0071944","cell periphery",0.642857142857143,"111/550",0.000336312783221687,0.00364338848490161,0.00324512334687593,"853692/855646/855389/855804/850891/853693/850992/856313/851440",9,"K2 (14)","Bayesian",9,"Bayesian: chain 9",2,"ALL"
"854","K5
(22)","CC","GO:0031090","organelle membrane",0.5,"89/550",0.000169830587569121,0.00716046588781024,0.00538380893820319,"853372/856050/852114/854141/851551/851315/854499/856510/852458/850739/852543",11,"K5 (22)","Bayesian",9,"Bayesian: chain 9",5,"ALL"
"855","K5
(22)","CC","GO:0000322","storage vacuole",0.363636363636364,"54/550",0.000560018044802154,0.00716046588781024,0.00538380893820319,"854151/856050/854141/851551/851315/852458/852543/853366",8,"K5 (22)","Bayesian",9,"Bayesian: chain 9",5,"ALL"
"856","K5
(22)","CC","GO:0000323","lytic vacuole",0.363636363636364,"54/550",0.000560018044802154,0.00716046588781024,0.00538380893820319,"854151/856050/854141/851551/851315/852458/852543/853366",8,"K5 (22)","Bayesian",9,"Bayesian: chain 9",5,"ALL"
"857","K5
(22)","CC","GO:0000324","fungal-type vacuole",0.363636363636364,"54/550",0.000560018044802154,0.00716046588781024,0.00538380893820319,"854151/856050/854141/851551/851315/852458/852543/853366",8,"K5 (22)","Bayesian",9,"Bayesian: chain 9",5,"ALL"
"858","K5
(22)","CC","GO:0005773","vacuole",0.363636363636364,"55/550",0.000639327311411628,0.00716046588781024,0.00538380893820319,"854151/856050/854141/851551/851315/852458/852543/853366",8,"K5 (22)","Bayesian",9,"Bayesian: chain 9",5,"ALL"
"859","K5
(22)","CC","GO:0012505","endomembrane system",0.409090909090909,"92/550",0.00528019040579064,0.0268809693385705,0.0202112551417823,"853372/856050/852114/851551/854499/856510/852458/850739/853366",9,"K5 (22)","Bayesian",9,"Bayesian: chain 9",5,"ALL"
"860","K5
(22)","CC","GO:0016020","membrane",0.545454545454545,"163/550",0.0111558637031446,0.0480560282596997,0.0361323520749622,"854151/853372/856050/852114/854141/851551/851315/854499/856510/852458/850739/852543",12,"K5 (22)","Bayesian",9,"Bayesian: chain 9",5,"ALL"
"861","K6
(9)","BP","GO:0016192","vesicle-mediated transport",0.444444444444444,"22/549",0.000215313965024613,0.0202395127123137,0.0190382874337553,"852129/851949/855458/854170",4,"K6 (9)","Bayesian",9,"Bayesian: chain 9",6,"ALL"
"862","K6
(9)","CC","GO:0016020","membrane",0.888888888888889,"163/550",0.000353101493780974,0.0169488717014867,0.00966383035611086,"852359/852751/852129/856595/851949/853580/855458/854170",8,"K6 (9)","Bayesian",9,"Bayesian: chain 9",6,"ALL"
"863","K6
(9)","CC","GO:0012505","endomembrane system",0.666666666666667,"92/550",0.00103536582109094,0.0203709476848362,0.0116150140308277,"852751/852129/856595/853580/855458/854170",6,"K6 (9)","Bayesian",9,"Bayesian: chain 9",6,"ALL"
"864","K6
(9)","CC","GO:0005783","endoplasmic reticulum",0.555555555555556,"61/550",0.00127318423030226,0.0203709476848362,0.0116150140308277,"852751/856595/853580/855458/854170",5,"K6 (9)","Bayesian",9,"Bayesian: chain 9",6,"ALL"
"865","K6
(9)","CC","GO:0031300","intrinsic component of organelle membrane",0.333333333333333,"19/550",0.00258372457621604,0.024803755931674,0.0141424924171825,"852751/856595/855458",3,"K6 (9)","Bayesian",9,"Bayesian: chain 9",6,"ALL"
"866","K7
(76)","BP","GO:0045229","external encapsulating structure organization",0.210526315789474,"38/549",7.57324229967432e-06,0.00165475344247884,0.00153856396193384,"855529/852856/852141/856861/853102/855352/851055/852897/855438/853766/855255/854953/856357/856272/855562/853281",16,"K7 (76)","Bayesian",9,"Bayesian: chain 9",7,"ALL"
"867","K7
(76)","BP","GO:0071555","cell wall organization",0.210526315789474,"38/549",7.57324229967432e-06,0.00165475344247884,0.00153856396193384,"855529/852856/852141/856861/853102/855352/851055/852897/855438/853766/855255/854953/856357/856272/855562/853281",16,"K7 (76)","Bayesian",9,"Bayesian: chain 9",7,"ALL"
"868","K7
(76)","BP","GO:0071554","cell wall organization or biogenesis",0.210526315789474,"42/549",3.57062608775792e-05,0.00520121200116737,0.00483600585920898,"855529/852856/852141/856861/853102/855352/851055/852897/855438/853766/855255/854953/856357/856272/855562/853281",16,"K7 (76)","Bayesian",9,"Bayesian: chain 9",7,"ALL"
"869","K7
(76)","CC","GO:0071944","cell periphery",0.421052631578947,"111/550",1.77703046359617e-06,0.000131829020716456,0.000105521036319093,"855529/855293/851904/852856/852932/853056/855023/853136/853102/854666/853760/855940/855416/856854/856191/855352/851055/852897/855438/856458/853766/855255/856729/854953/852382/854804/851067/856049/856272/851597/854214/853281",32,"K7 (76)","Bayesian",9,"Bayesian: chain 9",7,"ALL"
"870","K7
(76)","CC","GO:0005886","plasma membrane",0.276315789473684,"57/550",2.74643793159282e-06,0.000131829020716456,0.000105521036319093,"855529/855293/851904/852932/853056/855023/853136/854666/856854/856191/851055/852897/855438/855255/854953/852382/851067/856049/856272/851597/854214",21,"K7 (76)","Bayesian",9,"Bayesian: chain 9",7,"ALL"
"871","K7
(76)","CC","GO:0005933","cellular bud",0.289473684210526,"73/550",6.90776034810961e-05,0.00221048331139508,0.00176935615934036,"852455/851904/851430/853153/852932/853056/856861/853136/854666/853252/854155/853760/856854/851055/855438/856458/852382/851067/856236/856272/851597/855418",22,"K7 (76)","Bayesian",9,"Bayesian: chain 9",7,"ALL"
"872","K7
(76)","CC","GO:0000322","storage vacuole",0.197368421052632,"54/550",0.00334767880699427,0.0268575121569869,0.0214977893361847,"855293/855023/854666/854155/853882/855940/856191/855438/853766/855255/856729/854804/851004/854214/855418",15,"K7 (76)","Bayesian",9,"Bayesian: chain 9",7,"ALL"
"873","K7
(76)","CC","GO:0000323","lytic vacuole",0.197368421052632,"54/550",0.00334767880699427,0.0268575121569869,0.0214977893361847,"855293/855023/854666/854155/853882/855940/856191/855438/853766/855255/856729/854804/851004/854214/855418",15,"K7 (76)","Bayesian",9,"Bayesian: chain 9",7,"ALL"
"874","K7
(76)","CC","GO:0000324","fungal-type vacuole",0.197368421052632,"54/550",0.00334767880699427,0.0268575121569869,0.0214977893361847,"855293/855023/854666/854155/853882/855940/856191/855438/853766/855255/856729/854804/851004/854214/855418",15,"K7 (76)","Bayesian",9,"Bayesian: chain 9",7,"ALL"
"875","K7
(76)","CC","GO:0005773","vacuole",0.197368421052632,"55/550",0.0040895933638523,0.0268575121569869,0.0214977893361847,"855293/855023/854666/854155/853882/855940/856191/855438/853766/855255/856729/854804/851004/854214/855418",15,"K7 (76)","Bayesian",9,"Bayesian: chain 9",7,"ALL"
"876","K7
(76)","CC","GO:0005618","cell wall",0.131578947368421,"30/550",0.00418247233943586,0.0268575121569869,0.0214977893361847,"852856/853102/855940/855416/855352/853766/855255/856729/854804/853281",10,"K7 (76)","Bayesian",9,"Bayesian: chain 9",7,"ALL"
"877","K7
(76)","CC","GO:0009277","fungal-type cell wall",0.131578947368421,"30/550",0.00418247233943586,0.0268575121569869,0.0214977893361847,"852856/853102/855940/855416/855352/853766/855255/856729/854804/853281",10,"K7 (76)","Bayesian",9,"Bayesian: chain 9",7,"ALL"
"878","K7
(76)","CC","GO:0030312","external encapsulating structure",0.131578947368421,"30/550",0.00418247233943586,0.0268575121569869,0.0214977893361847,"852856/853102/855940/855416/855352/853766/855255/856729/854804/853281",10,"K7 (76)","Bayesian",9,"Bayesian: chain 9",7,"ALL"
"879","K7
(76)","CC","GO:0016020","membrane",0.434210526315789,"163/550",0.0041964862745292,0.0268575121569869,0.0214977893361847,"855529/855293/852825/851904/853243/852932/853056/855023/852845/853136/853102/854666/856718/855416/856854/856191/851055/852897/855438/853766/855255/856729/854953/852382/854804/851067/856357/856049/856272/851004/851597/854214/853137",33,"K7 (76)","Bayesian",9,"Bayesian: chain 9",7,"ALL"
"880","K7
(76)","CC","GO:0005935","cellular bud neck",0.197368421052632,"57/550",0.00598200201365154,0.0337807172535617,0.0270393899069079,"851904/851430/853153/852932/853056/856861/853136/854666/853252/854155/853760/856854/851055/856458/856236",15,"K7 (76)","Bayesian",9,"Bayesian: chain 9",7,"ALL"
"881","K8
(3)","BP","GO:0048878","chemical homeostasis",0.666666666666667,"10/549",0.000888700952184281,0.0408802438004769,0.0383544621469005,"851246/854052",2,"K8 (3)","Bayesian",9,"Bayesian: chain 9",8,"ALL"
"882","K12
(76)","BP","GO:0006342","chromatin silencing",0.171052631578947,"30/549",4.39958460449916e-05,0.000256642435262451,0.000173370945278509,"856305/853327/855459/850297/850793/852385/850638/855976/851811/852283/852294/851813/852228",13,"K12 (76)","Bayesian",9,"Bayesian: chain 9",12,"ALL"
"883","K12
(76)","BP","GO:0016458","gene silencing",0.171052631578947,"30/549",4.39958460449916e-05,0.000256642435262451,0.000173370945278509,"856305/853327/855459/850297/850793/852385/850638/855976/851811/852283/852294/851813/852228",13,"K12 (76)","Bayesian",9,"Bayesian: chain 9",12,"ALL"
"884","K12
(76)","BP","GO:0040029","regulation of gene expression, epigenetic",0.171052631578947,"30/549",4.39958460449916e-05,0.000256642435262451,0.000173370945278509,"856305/853327/855459/850297/850793/852385/850638/855976/851811/852283/852294/851813/852228",13,"K12 (76)","Bayesian",9,"Bayesian: chain 9",12,"ALL"
"885","K12
(76)","BP","GO:0000724","double-strand break repair via homologous recombination",0.118421052631579,"29/549",0.0113821853357793,0.0352305736583644,0.0237994852706591,"853371/851266/850793/851561/855404/855102/855228/852673/852258",9,"K12 (76)","Bayesian",9,"Bayesian: chain 9",12,"ALL"
"886","K12
(76)","CC","GO:0031981","nuclear lumen",0.657894736842105,"142/550",1.57063711482909e-15,9.88568831814658e-14,7.07607163825229e-14,"854156/851399/853821/852245/855448/856305/853371/855459/851266/850297/850540/850793/855621/851561/853747/854063/854786/850638/855404/855099/855102/853773/855636/855701/855976/852284/851811/852295/851810/855700/852283/856738/852294/851177/850447/853880/854889/854827/854150/855228/851708/851813/852228/854937/851947/851240/850551/850409/852673/852258",50,"K12 (76)","Bayesian",9,"Bayesian: chain 9",12,"ALL"
"887","K12
(76)","CC","GO:0005694","chromosome",0.605263157894737,"121/550",1.97713766362932e-15,9.88568831814658e-14,7.07607163825229e-14,"854156/856129/851399/853821/852245/855448/856305/853371/853327/855459/851266/850297/850540/850793/855621/852385/851561/854063/854786/850638/855404/855099/855102/853773/855636/855701/855976/852284/851811/852295/851810/855700/852283/856738/852294/850447/854827/854150/855228/851708/851813/852228/854937/851947/852673/852258",46,"K12 (76)","Bayesian",9,"Bayesian: chain 9",12,"ALL"
"888","K12
(76)","CC","GO:0000228","nuclear chromosome",0.526315789473684,"94/550",5.22135778994115e-15,1.74045259664705e-13,1.24579764812631e-13,"854156/851399/853821/852245/855448/856305/853371/855459/851266/850297/850540/850793/855621/851561/854063/854786/855404/855099/855102/853773/855636/855701/855976/852284/851811/852295/851810/855700/852283/856738/852294/850447/854827/854150/851708/851813/854937/851947/852673/852258",40,"K12 (76)","Bayesian",9,"Bayesian: chain 9",12,"ALL"
"889","K12
(76)","CC","GO:0031974","membrane-enclosed lumen",0.671052631578947,"157/550",3.8252093376e-14,6.375348896e-13,4.56340763082106e-13,"854156/851399/853821/852245/855448/856305/853371/855459/851266/850297/850540/850793/855621/851561/853747/854063/854786/850638/855404/855099/855102/853773/853798/855636/855701/855976/852284/851811/852295/851810/855700/852283/856738/852294/851177/850447/853880/854889/854827/854150/855228/851708/851813/852228/854937/851947/851240/850551/850409/852673/852258",51,"K12 (76)","Bayesian",9,"Bayesian: chain 9",12,"ALL"
"890","K12
(76)","CC","GO:0043233","organelle lumen",0.671052631578947,"157/550",3.8252093376e-14,6.375348896e-13,4.56340763082106e-13,"854156/851399/853821/852245/855448/856305/853371/855459/851266/850297/850540/850793/855621/851561/853747/854063/854786/850638/855404/855099/855102/853773/853798/855636/855701/855976/852284/851811/852295/851810/855700/852283/856738/852294/851177/850447/853880/854889/854827/854150/855228/851708/851813/852228/854937/851947/851240/850551/850409/852673/852258",51,"K12 (76)","Bayesian",9,"Bayesian: chain 9",12,"ALL"
"891","K14
(15)","BP","GO:0000082","G1/S transition of mitotic cell cycle",0.333333333333333,"26/549",0.000348747189921271,0.0336714433104744,0.0290933084744011,"856847/853952/853003/855743/854232",5,"K14 (15)","Bayesian",9,"Bayesian: chain 9",14,"ALL"
"892","K14
(15)","BP","GO:0044843","cell cycle G1/S phase transition",0.333333333333333,"26/549",0.000348747189921271,0.0336714433104744,0.0290933084744011,"856847/853952/853003/855743/854232",5,"K14 (15)","Bayesian",9,"Bayesian: chain 9",14,"ALL"
"893","K14
(15)","BP","GO:0044770","cell cycle phase transition",0.466666666666667,"63/549",0.000581311451793774,0.0336714433104744,0.0290933084744011,"856847/853952/853003/854555/855743/854554/854232",7,"K14 (15)","Bayesian",9,"Bayesian: chain 9",14,"ALL"
"894","K14
(15)","BP","GO:0044772","mitotic cell cycle phase transition",0.466666666666667,"63/549",0.000581311451793774,0.0336714433104744,0.0290933084744011,"856847/853952/853003/854555/855743/854554/854232",7,"K14 (15)","Bayesian",9,"Bayesian: chain 9",14,"ALL"
"895","K14
(15)","BP","GO:0000083","regulation of transcription involved in G1/S transition of mitotic cell cycle",0.266666666666667,"17/549",0.000701488402301549,0.0336714433104744,0.0290933084744011,"856847/853952/855743/854232",4,"K14 (15)","Bayesian",9,"Bayesian: chain 9",14,"ALL"
"896","K15
(5)","BP","GO:0032787","monocarboxylic acid metabolic process",0.6,"14/549",0.000128731562853253,0.0164528766974995,0.0155452037281384,"854529/854706/850614",3,"K15 (5)","Bayesian",9,"Bayesian: chain 9",15,"ALL"
"897","K15
(5)","BP","GO:0019752","carboxylic acid metabolic process",0.6,"19/549",0.000337934420412142,0.0164528766974995,0.0155452037281384,"854529/854706/850614",3,"K15 (5)","Bayesian",9,"Bayesian: chain 9",15,"ALL"
"898","K15
(5)","BP","GO:0006082","organic acid metabolic process",0.6,"20/549",0.000396454860180711,0.0164528766974995,0.0155452037281384,"854529/854706/850614",3,"K15 (5)","Bayesian",9,"Bayesian: chain 9",15,"ALL"
"899","K15
(5)","BP","GO:0043436","oxoacid metabolic process",0.6,"20/549",0.000396454860180711,0.0164528766974995,0.0155452037281384,"854529/854706/850614",3,"K15 (5)","Bayesian",9,"Bayesian: chain 9",15,"ALL"
"900","K19
(34)","BP","GO:0000226","microtubule cytoskeleton organization",0.588235294117647,"44/549",7.32087978550362e-16,2.25483097393511e-13,1.61829974205869e-13,"850909/853824/855979/852819/852099/856736/852787/851957/853041/856577/852249/856263/856648/855597/850734/855859/853010/851533/854085/855533",20,"K19 (34)","Bayesian",9,"Bayesian: chain 9",19,"ALL"
"901","K19
(34)","BP","GO:0044770","cell cycle phase transition",0.264705882352941,"63/549",0.00990266377773699,0.0378246647723305,0.0271468885925817,"851097/854370/856736/853100/852787/854249/853513/855859/851533",9,"K19 (34)","Bayesian",9,"Bayesian: chain 9",19,"ALL"
"902","K19
(34)","BP","GO:0044772","mitotic cell cycle phase transition",0.264705882352941,"63/549",0.00990266377773699,0.0378246647723305,0.0271468885925817,"851097/854370/856736/853100/852787/854249/853513/855859/851533",9,"K19 (34)","Bayesian",9,"Bayesian: chain 9",19,"ALL"
"903","K19
(34)","CC","GO:0099080","supramolecular complex",0.617647058823529,"43/550",1.22205011386345e-17,8.43214578565783e-16,4.37365303909025e-16,"850909/851097/851197/852819/854370/852099/856736/853100/852787/853041/856577/852249/856263/856648/855597/850734/855859/853010/851533/854085/855533",21,"K19 (34)","Bayesian",9,"Bayesian: chain 9",19,"ALL"
"904","K19
(34)","CC","GO:0015630","microtubule cytoskeleton",0.676470588235294,"57/550",2.88873368646783e-17,9.96613121831403e-16,5.16931291262665e-16,"850909/853824/855979/851197/852819/854370/852099/856736/852787/851957/853041/856577/852249/856263/856648/855597/850734/853513/855859/853010/851533/854085/855533",23,"K19 (34)","Bayesian",9,"Bayesian: chain 9",19,"ALL"
"905","K19
(34)","CC","GO:0005816","spindle pole body",0.529411764705882,"37/550",8.91519199801727e-15,1.55535864903929e-13,8.06745904917405e-14,"850909/853824/855979/854370/856736/852787/851957/853041/856577/856263/855597/850734/853513/855859/853010/851533/854085/855533",18,"K19 (34)","Bayesian",9,"Bayesian: chain 9",19,"ALL"
"906","K19
(34)","CC","GO:0005856","cytoskeleton",0.705882352941177,"79/550",9.01657187848864e-15,1.55535864903929e-13,8.06745904917405e-14,"850909/853824/855979/851197/852819/854370/852099/856736/852787/851957/853041/856577/855555/852249/856263/856648/855597/850734/853513/855859/853010/851533/854085/855533",24,"K19 (34)","Bayesian",9,"Bayesian: chain 9",19,"ALL"
"907","K19
(34)","CC","GO:0000228","nuclear chromosome",0.441176470588235,"94/550",0.000122914056914584,0.000353377913629429,0.000183292891890169,"851097/851197/852819/854370/853100/852787/853041/856648/850734/855859/853010/852180/851533/851925/854085",15,"K19 (34)","Bayesian",9,"Bayesian: chain 9",19,"ALL"
"908","K19
(34)","CC","GO:0005694","chromosome",0.441176470588235,"121/550",0.00244760960331653,0.00625500231958668,0.00324439479581918,"851097/851197/852819/854370/853100/852787/853041/856648/850734/855859/853010/852180/851533/851925/854085",15,"K19 (34)","Bayesian",9,"Bayesian: chain 9",19,"ALL"
"909","K19
(34)","CC","GO:0031981","nuclear lumen",0.441176470588235,"142/550",0.0130116455020511,0.0299267846547176,0.0155226648094645,"851097/851197/852819/854370/853100/852787/853041/856648/850734/855859/853010/852180/851533/851925/854085",15,"K19 (34)","Bayesian",9,"Bayesian: chain 9",19,"ALL"
"910","K21
(20)","BP","GO:0042254","ribosome biogenesis",0.7,"22/549",5.19303785589126e-18,1.11131010116073e-15,1.01674214862713e-15,"854221/852569/853048/853784/851497/853956/856553/855408/851924/850982/854021/856228/851403/851656",14,"K21 (20)","Bayesian",9,"Bayesian: chain 9",21,"ALL"
"911","K21
(20)","BP","GO:0022613","ribonucleoprotein complex biogenesis",0.7,"23/549",1.3130265038186e-17,1.4049383590859e-15,1.28538384058031e-15,"854221/852569/853048/853784/851497/853956/856553/855408/851924/850982/854021/856228/851403/851656",14,"K21 (20)","Bayesian",9,"Bayesian: chain 9",21,"ALL"
"912","K21
(20)","BP","GO:0006364","rRNA processing",0.6,"17/549",5.24440721001533e-16,2.57978222249416e-14,2.36025328767297e-14,"854221/853048/853784/853956/856553/855408/851924/850982/854021/856228/851403/851656",12,"K21 (20)","Bayesian",9,"Bayesian: chain 9",21,"ALL"
"913","K21
(20)","BP","GO:0016072","rRNA metabolic process",0.6,"17/549",5.24440721001533e-16,2.57978222249416e-14,2.36025328767297e-14,"854221/853048/853784/853956/856553/855408/851924/850982/854021/856228/851403/851656",12,"K21 (20)","Bayesian",9,"Bayesian: chain 9",21,"ALL"
"914","K21
(20)","BP","GO:0034470","ncRNA processing",0.65,"22/549",6.02752855722935e-16,2.57978222249416e-14,2.36025328767297e-14,"854221/853996/853048/853784/853956/856553/855408/851924/850982/854021/856228/851403/851656",13,"K21 (20)","Bayesian",9,"Bayesian: chain 9",21,"ALL"
"915","K21
(20)","CC","GO:0031981","nuclear lumen",0.7,"142/550",3.03693119623765e-05,0.000235362167708418,0.000159838484012508,"855067/854221/853048/853784/853956/856553/855408/851924/850982/854021/856228/851403/851656/852501",14,"K21 (20)","Bayesian",9,"Bayesian: chain 9",21,"ALL"
"916","K21
(20)","CC","GO:0031974","membrane-enclosed lumen",0.7,"157/550",0.000107796043913902,0.000417709670166369,0.000283673799773425,"855067/854221/853048/853784/853956/856553/855408/851924/850982/854021/856228/851403/851656/852501",14,"K21 (20)","Bayesian",9,"Bayesian: chain 9",21,"ALL"
"917","K21
(20)","CC","GO:0043233","organelle lumen",0.7,"157/550",0.000107796043913902,0.000417709670166369,0.000283673799773425,"855067/854221/853048/853784/853956/856553/855408/851924/850982/854021/856228/851403/851656/852501",14,"K21 (20)","Bayesian",9,"Bayesian: chain 9",21,"ALL"
"918","K32
(11)","MF","GO:0016773","phosphotransferase activity, alcohol group as acceptor",0.363636363636364,"23/546",0.000653688164980766,0.0285584334636966,0.0169912876443046,"851725/852863/855013/852984",4,"K32 (11)","Bayesian",9,"Bayesian: chain 9",32,"ALL"
"919","K32
(11)","MF","GO:0016301","kinase activity",0.363636363636364,"27/546",0.00124167102016072,0.0285584334636966,0.0169912876443046,"851725/852863/855013/852984",4,"K32 (11)","Bayesian",9,"Bayesian: chain 9",32,"ALL"
"920","K32
(11)","MF","GO:0016772","transferase activity, transferring phosphorus-containing groups",0.363636363636364,"38/546",0.0046421136690834,0.0455969388487865,0.0271286135027105,"851725/852863/855013/852984",4,"K32 (11)","Bayesian",9,"Bayesian: chain 9",32,"ALL"
"921","K32
(11)","MF","GO:0004672","protein kinase activity",0.272727272727273,"19/546",0.00495618900530288,0.0455969388487865,0.0271286135027105,"852863/855013/852984",3,"K32 (11)","Bayesian",9,"Bayesian: chain 9",32,"ALL"
"922","K32
(11)","MF","GO:0004674","protein serine/threonine kinase activity",0.272727272727273,"19/546",0.00495618900530288,0.0455969388487865,0.0271286135027105,"852863/855013/852984",3,"K32 (11)","Bayesian",9,"Bayesian: chain 9",32,"ALL"
"923","K37
(5)","BP","GO:0006348","chromatin silencing at telomere",0.6,"21/549",0.00046123173847946,0.037016322763308,0.0255206411172083,"851772/856680/850980",3,"K37 (5)","Bayesian",9,"Bayesian: chain 9",37,"ALL"
"924","K37
(5)","BP","GO:0000724","double-strand break repair via homologous recombination",0.6,"29/549",0.0012388177688074,0.037016322763308,0.0255206411172083,"851772/856680/850980",3,"K37 (5)","Bayesian",9,"Bayesian: chain 9",37,"ALL"
"925","K37
(5)","BP","GO:0006342","chromatin silencing",0.6,"30/549",0.001372552751953,0.037016322763308,0.0255206411172083,"851772/856680/850980",3,"K37 (5)","Bayesian",9,"Bayesian: chain 9",37,"ALL"
"926","K37
(5)","BP","GO:0016458","gene silencing",0.6,"30/549",0.001372552751953,0.037016322763308,0.0255206411172083,"851772/856680/850980",3,"K37 (5)","Bayesian",9,"Bayesian: chain 9",37,"ALL"
"927","K37
(5)","BP","GO:0040029","regulation of gene expression, epigenetic",0.6,"30/549",0.001372552751953,0.037016322763308,0.0255206411172083,"851772/856680/850980",3,"K37 (5)","Bayesian",9,"Bayesian: chain 9",37,"ALL"
"928","K1
(15)","CC","GO:0005933","cellular bud",0.6,"73/550",2.07943765012608e-05,0.00133084009608069,0.0012257737727059,"855646/855389/855804/854437/850891/851440/853650/855945/851375",9,"K1 (15)","Bayesian",10,"Bayesian: chain 10",1,"ALL"
"929","K1
(15)","CC","GO:0005935","cellular bud neck",0.466666666666667,"57/550",0.000298738384511611,0.00900139951097649,0.00829076270747834,"855646/855804/854437/850891/851440/855945/851375",7,"K1 (15)","Bayesian",10,"Bayesian: chain 10",1,"ALL"
"930","K1
(15)","CC","GO:0005618","cell wall",0.333333333333333,"30/550",0.000703234336795038,0.00900139951097649,0.00829076270747834,"853692/855389/855804/850891/853693",5,"K1 (15)","Bayesian",10,"Bayesian: chain 10",1,"ALL"
"931","K1
(15)","CC","GO:0009277","fungal-type cell wall",0.333333333333333,"30/550",0.000703234336795038,0.00900139951097649,0.00829076270747834,"853692/855389/855804/850891/853693",5,"K1 (15)","Bayesian",10,"Bayesian: chain 10",1,"ALL"
"932","K1
(15)","CC","GO:0030312","external encapsulating structure",0.333333333333333,"30/550",0.000703234336795038,0.00900139951097649,0.00829076270747834,"853692/855389/855804/850891/853693",5,"K1 (15)","Bayesian",10,"Bayesian: chain 10",1,"ALL"
"933","K1
(15)","CC","GO:0071944","cell periphery",0.533333333333333,"111/550",0.00396146576131654,0.0362191155320369,0.0333597116742445,"853692/855646/855389/855804/850891/853693/856313/851440",8,"K1 (15)","Bayesian",10,"Bayesian: chain 10",1,"ALL"
"934","K2
(95)","BP","GO:0000278","mitotic cell cycle",0.515789473684211,"142/549",2.29069678808218e-09,1.0926623679152e-06,8.10183285048012e-07,"850768/854156/853752/855459/855067/852385/853434/853773/851097/851197/852819/854370/852099/856736/853100/852787/855636/854249/851957/850639/852274/856577/852249/856263/856648/853513/855859/850447/853010/853880/854889/850995/852180/853539/853818/855228/851533/851925/850345/855656/854296/854085/856227/850822/854974/854223/853729/853283/852258",49,"K2 (95)","Bayesian",10,"Bayesian: chain 10",2,"ALL"
"935","K2
(95)","CC","GO:0099080","supramolecular complex",0.263157894736842,"43/550",2.30622055755385e-10,2.46765599658262e-08,1.69932041082916e-08,"853773/851097/851197/852819/854370/852099/856736/853100/852787/856577/852249/856263/856648/856738/850734/855859/850447/853010/854889/853539/851533/852248/855345/854085/854223",25,"K2 (95)","Bayesian",10,"Bayesian: chain 10",2,"ALL"
