"","Cluster","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","Cluster_str","Inference","Chain","Model","Cluster_plt","Ontology"
"1","K6
(6)","GO:0016740","transferase activity",0.666666666666667,"86/546",0.0067232175739798,0.0345872996785561,0.025030282662113,"856642/853237/850906/851656",4,"K6 (6)","Consensus clustering",NA,"Consensus Clustering",6,"MF"
"2","K6
(6)","GO:0016747","transferase activity, transferring acyl groups other than amino-acyl groups",0.333333333333333,"13/546",0.00744838055904864,0.0345872996785561,0.025030282662113,"856642/853237",2,"K6 (6)","Consensus clustering",NA,"Consensus Clustering",6,"MF"
"3","K6
(6)","GO:0016746","transferase activity, transferring acyl groups",0.333333333333333,"14/546",0.00864682491963902,0.0345872996785561,0.025030282662113,"856642/853237",2,"K6 (6)","Consensus clustering",NA,"Consensus Clustering",6,"MF"
"4","K6
(6)","GO:0016798","hydrolase activity, acting on glycosyl bonds",0.333333333333333,"14/546",0.00864682491963902,0.0345872996785561,0.025030282662113,"854942/850906",2,"K6 (6)","Consensus clustering",NA,"Consensus Clustering",6,"MF"
"5","K10
(7)","GO:0019899","enzyme binding",0.428571428571429,"22/546",0.00179629865405576,0.0215555838486691,0.0207992475732772,"853891/852961/854183",3,"K10 (7)","Consensus clustering",NA,"Consensus Clustering",10,"MF"
"6","K14
(4)","GO:0016538","cyclin-dependent protein serine/threonine kinase regulator activity",1,"15/546",3.72697104590734e-07,8.28215787979409e-07,NA,"856093/853003/850907/853002",4,"K14 (4)","Consensus clustering",NA,"Consensus Clustering",14,"MF"
"7","K14
(4)","GO:0019887","protein kinase regulator activity",1,"15/546",3.72697104590734e-07,8.28215787979409e-07,NA,"856093/853003/850907/853002",4,"K14 (4)","Consensus clustering",NA,"Consensus Clustering",14,"MF"
"8","K14
(4)","GO:0019207","kinase regulator activity",1,"16/546",4.96929472787646e-07,8.28215787979409e-07,NA,"856093/853003/850907/853002",4,"K14 (4)","Consensus clustering",NA,"Consensus Clustering",14,"MF"
"9","K14
(4)","GO:0030234","enzyme regulator activity",1,"42/546",3.05611625764401e-05,3.70652048683492e-05,NA,"856093/853003/850907/853002",4,"K14 (4)","Consensus clustering",NA,"Consensus Clustering",14,"MF"
"10","K14
(4)","GO:0098772","molecular function regulator",1,"44/546",3.70652048683492e-05,3.70652048683492e-05,NA,"856093/853003/850907/853002",4,"K14 (4)","Consensus clustering",NA,"Consensus Clustering",14,"MF"
"11","K17
(2)","GO:0016779","nucleotidyltransferase activity",1,"10/546",0.000302449843734247,0.0057465470309507,0.00350205082218602,"853821/852245",2,"K17 (2)","Consensus clustering",NA,"Consensus Clustering",17,"MF"
"12","K17
(2)","GO:0140097","catalytic activity, acting on DNA",1,"30/546",0.00292368182276439,0.0277749773162617,0.0169265789738991,"853821/852245",2,"K17 (2)","Consensus clustering",NA,"Consensus Clustering",17,"MF"
"13","K17
(2)","GO:0016772","transferase activity, transferring phosphorus-containing groups",1,"38/546",0.0047249386698928,0.0299246115759877,0.0182366053925687,"853821/852245",2,"K17 (2)","Consensus clustering",NA,"Consensus Clustering",17,"MF"
"14","K26
(4)","GO:0005200","structural constituent of cytoskeleton",0.75,"18/546",0.000118473447076012,0.00390962375350839,0.00336714007479191,"850909/856577/855597",3,"K26 (4)","Consensus clustering",NA,"Consensus Clustering",26,"MF"
"15","K26
(4)","GO:0005198","structural molecule activity",0.75,"31/546",0.000640654036073738,0.0105707915952167,0.00910403103894259,"850909/856577/855597",3,"K26 (4)","Consensus clustering",NA,"Consensus Clustering",26,"MF"
"16","K28
(2)","GO:0098772","molecular function regulator",1,"44/546",0.00635816782605774,0.0317908391302887,0.026771232951822,"855861/850345",2,"K28 (2)","Consensus clustering",NA,"Consensus Clustering",28,"MF"
"17","K29
(2)","GO:0003697","single-stranded DNA binding",1,"14/546",0.000611620795107034,0.00795107033639144,0.00450667954289394,"851266/855404",2,"K29 (2)","Consensus clustering",NA,"Consensus Clustering",29,"MF"
"18","K29
(2)","GO:0043565","sequence-specific DNA binding",1,"42/546",0.00578687367678193,0.0275520605795835,0.0156165525552295,"851266/855404",2,"K29 (2)","Consensus clustering",NA,"Consensus Clustering",29,"MF"
"19","K29
(2)","GO:0003690","double-stranded DNA binding",1,"44/546",0.00635816782605774,0.0275520605795835,0.0156165525552295,"851266/855404",2,"K29 (2)","Consensus clustering",NA,"Consensus Clustering",29,"MF"
"20","K32
(2)","GO:0030674","protein-macromolecule adaptor activity",1,"12/546",0.000443593104143563,0.00133077931243069,0.000466940109624803,"851023/850639",2,"K32 (2)","Consensus clustering",NA,"Consensus Clustering",32,"MF"
"21","K32
(2)","GO:0060090","molecular adaptor activity",1,"12/546",0.000443593104143563,0.00133077931243069,0.000466940109624803,"851023/850639",2,"K32 (2)","Consensus clustering",NA,"Consensus Clustering",32,"MF"
"22","K32
(2)","GO:0019899","enzyme binding",1,"22/546",0.00155257586450247,0.00310515172900494,0.00108952692245787,"851023/850639",2,"K32 (2)","Consensus clustering",NA,"Consensus Clustering",32,"MF"
"23","K33
(2)","GO:0003682","chromatin binding",1,"29/546",0.00272876970124676,0.0109150788049871,0.00861716747762136,"851561/851761",2,"K33 (2)","Consensus clustering",NA,"Consensus Clustering",33,"MF"
"24","K40
(2)","GO:0016538","cyclin-dependent protein serine/threonine kinase regulator activity",1,"15/546",0.000705716302046577,0.00134422152770777,NA,"855819/855239",2,"K40 (2)","Consensus clustering",NA,"Consensus Clustering",40,"MF"
"25","K40
(2)","GO:0019887","protein kinase regulator activity",1,"15/546",0.000705716302046577,0.00134422152770777,NA,"855819/855239",2,"K40 (2)","Consensus clustering",NA,"Consensus Clustering",40,"MF"
"26","K40
(2)","GO:0019207","kinase regulator activity",1,"16/546",0.000806532916624659,0.00134422152770777,NA,"855819/855239",2,"K40 (2)","Consensus clustering",NA,"Consensus Clustering",40,"MF"
"27","K40
(2)","GO:0030234","enzyme regulator activity",1,"42/546",0.00578687367678193,0.00635816782605774,NA,"855819/855239",2,"K40 (2)","Consensus clustering",NA,"Consensus Clustering",40,"MF"
"28","K40
(2)","GO:0098772","molecular function regulator",1,"44/546",0.00635816782605774,0.00635816782605774,NA,"855819/855239",2,"K40 (2)","Consensus clustering",NA,"Consensus Clustering",40,"MF"
"29","K43
(3)","GO:0008017","microtubule binding",1,"19/546",3.59159189434419e-05,8.97897973586047e-05,1.89031152333905e-05,"852819/853010/853814",3,"K43 (3)","Consensus clustering",NA,"Consensus Clustering",43,"MF"
"30","K43
(3)","GO:0015631","tubulin binding",1,"19/546",3.59159189434419e-05,8.97897973586047e-05,1.89031152333905e-05,"852819/853010/853814",3,"K43 (3)","Consensus clustering",NA,"Consensus Clustering",43,"MF"
"31","K43
(3)","GO:0008092","cytoskeletal protein binding",1,"24/546",7.50194220242789e-05,0.000125032370040465,2.63226042190452e-05,"852819/853010/853814",3,"K43 (3)","Consensus clustering",NA,"Consensus Clustering",43,"MF"
"32","K43
(3)","GO:0005515","protein binding",1,"103/546",0.00655497025909871,0.00819371282387338,0.00172499217344703,"852819/853010/853814",3,"K43 (3)","Consensus clustering",NA,"Consensus Clustering",43,"MF"
"33","K50
(2)","GO:0005200","structural constituent of cytoskeleton",1,"18/546",0.00102832946869644,0.00925496521826797,0.00649471243387226,"856738/855339",2,"K50 (2)","Consensus clustering",NA,"Consensus Clustering",50,"MF"
"34","K50
(2)","GO:0005198","structural molecule activity",1,"31/546",0.00312531505192056,0.0140639177336425,0.00986941595343334,"856738/855339",2,"K50 (2)","Consensus clustering",NA,"Consensus Clustering",50,"MF"
"35","K53
(3)","GO:0016747","transferase activity, transferring acyl groups other than amino-acyl groups",0.666666666666667,"13/546",0.00155153804641123,0.00994333513221802,0.00666060726560059,"852228/854230",2,"K53 (3)","Consensus clustering",NA,"Consensus Clustering",53,"MF"
"36","K53
(3)","GO:0016746","transferase activity, transferring acyl groups",0.666666666666667,"14/546",0.00180787911494873,0.00994333513221802,0.00666060726560059,"852228/854230",2,"K53 (3)","Consensus clustering",NA,"Consensus Clustering",53,"MF"
"37","K56
(2)","GO:0003682","chromatin binding",1,"29/546",0.00272876970124676,0.0218301576099741,0.0143619457960356,"852180/851925",2,"K56 (2)","Consensus clustering",NA,"Consensus Clustering",56,"MF"
"38","K63
(3)","GO:0003678","DNA helicase activity",1,"10/546",4.44779181962129e-06,0.000127206846041169,7.43899684451279e-06,"852501/856680/850980",3,"K63 (3)","Consensus clustering",NA,"Consensus Clustering",63,"MF"
"39","K63
(3)","GO:0003688","DNA replication origin binding",1,"13/546",1.06005705034307e-05,0.000127206846041169,7.43899684451279e-06,"852501/856680/850980",3,"K63 (3)","Consensus clustering",NA,"Consensus Clustering",63,"MF"
"40","K63
(3)","GO:0004386","helicase activity",1,"13/546",1.06005705034307e-05,0.000127206846041169,7.43899684451279e-06,"852501/856680/850980",3,"K63 (3)","Consensus clustering",NA,"Consensus Clustering",63,"MF"
"41","K63
(3)","GO:0008094","DNA-dependent ATPase activity",1,"15/546",1.68645439827307e-05,0.000151780895844576,8.87607578038459e-06,"852501/856680/850980",3,"K63 (3)","Consensus clustering",NA,"Consensus Clustering",63,"MF"
"42","K63
(3)","GO:0003682","chromatin binding",1,"29/546",0.000135435260907468,0.000856835324108472,5.01073288952323e-05,"852501/856680/850980",3,"K63 (3)","Consensus clustering",NA,"Consensus Clustering",63,"MF"
"43","K63
(3)","GO:0140097","catalytic activity, acting on DNA",1,"30/546",0.00015048362323052,0.000856835324108472,5.01073288952323e-05,"852501/856680/850980",3,"K63 (3)","Consensus clustering",NA,"Consensus Clustering",63,"MF"
"44","K63
(3)","GO:0043565","sequence-specific DNA binding",1,"42/546",0.000425505417410435,0.00170202166964174,9.95334309732012e-05,"852501/856680/850980",3,"K63 (3)","Consensus clustering",NA,"Consensus Clustering",63,"MF"
"45","K63
(3)","GO:0003690","double-stranded DNA binding",1,"44/546",0.000490887957158869,0.00175598821038649,0.000102689369028449,"852501/856680/850980",3,"K63 (3)","Consensus clustering",NA,"Consensus Clustering",63,"MF"
"46","K63
(3)","GO:0003697","single-stranded DNA binding",0.666666666666667,"14/546",0.00180787911494873,0.00361575822989746,0.000211447849701606,"852501/850980",2,"K63 (3)","Consensus clustering",NA,"Consensus Clustering",63,"MF"
"47","K1
(3)","GO:0004672","protein kinase activity",0.666666666666667,"19/546",0.00337609638068354,0.0430736514789402,0.027901960472188,"853744/856221",2,"K1 (3)","Bayesian",1,"Bayesian: chain 1",1,"MF"
"48","K1
(3)","GO:0004674","protein serine/threonine kinase activity",0.666666666666667,"19/546",0.00337609638068354,0.0430736514789402,0.027901960472188,"853744/856221",2,"K1 (3)","Bayesian",1,"Bayesian: chain 1",1,"MF"
"49","K1
(3)","GO:0016773","phosphotransferase activity, alcohol group as acceptor",0.666666666666667,"23/546",0.00497003670910849,0.0430736514789402,0.027901960472188,"853744/856221",2,"K1 (3)","Bayesian",1,"Bayesian: chain 1",1,"MF"
"50","K1
(3)","GO:0016301","kinase activity",0.666666666666667,"27/546",0.00686049649217485,0.0445932271991365,0.0288863010196836,"853744/856221",2,"K1 (3)","Bayesian",1,"Bayesian: chain 1",1,"MF"
"51","K3
(29)","GO:0016538","cyclin-dependent protein serine/threonine kinase regulator activity",0.344827586206897,"15/546",8.54555685309784e-11,3.11912825138071e-09,2.38376059586413e-09,"850768/856093/853003/856237/855819/855239/850907/854761/853002/851191",10,"K3 (29)","Bayesian",1,"Bayesian: chain 1",3,"MF"
"52","K3
(29)","GO:0019887","protein kinase regulator activity",0.344827586206897,"15/546",8.54555685309784e-11,3.11912825138071e-09,2.38376059586413e-09,"850768/856093/853003/856237/855819/855239/850907/854761/853002/851191",10,"K3 (29)","Bayesian",1,"Bayesian: chain 1",3,"MF"
"53","K3
(29)","GO:0019207","kinase regulator activity",0.344827586206897,"16/546",2.204853286766e-10,5.36514299779727e-09,4.10025348065256e-09,"850768/856093/853003/856237/855819/855239/850907/854761/853002/851191",10,"K3 (29)","Bayesian",1,"Bayesian: chain 1",3,"MF"
"54","K3
(29)","GO:0030234","enzyme regulator activity",0.413793103448276,"42/546",1.77009568975688e-07,3.2304246338063e-06,2.46881767255565e-06,"850768/856093/853003/856237/855861/855819/855239/853770/850907/854761/853002/851191",12,"K3 (29)","Bayesian",1,"Bayesian: chain 1",3,"MF"
"55","K3
(29)","GO:0098772","molecular function regulator",0.413793103448276,"44/546",3.17107473347593e-07,4.62976911087486e-06,3.53825180787841e-06,"850768/856093/853003/856237/855861/855819/855239/853770/850907/854761/853002/851191",12,"K3 (29)","Bayesian",1,"Bayesian: chain 1",3,"MF"
"56","K4
(115)","GO:0005488","binding",0.791304347826087,"281/546",7.31734342378329e-12,7.24416998954545e-10,4.92957872760137e-10,"854156/854647/856129/851904/851399/852665/850934/856305/853371/851671/853327/855459/851266/850540/855950/852385/851561/852119/854063/854786/851102/856831/853434/850638/855404/853252/853773/851457/853266/853760/853798/856854/852091/855636/850639/856458/855701/855976/852284/851811/851810/856486/852294/851177/850447/853880/854889/854150/854675/852180/853539/855228/851708/851813/852248/852427/854903/852228/854937/850345/856850/851947/851724/850822/854974/855013/856236/855962/856418/854700/853728/854221/854938/855048/855571/856553/852762/852282/854021/854497/856228/851273/853729/854162/852984/855418/852499/852673/854294/853283/850980",91,"K4 (115)","Bayesian",1,"Bayesian: chain 1",4,"MF"
"57","K4
(115)","GO:1901363","heterocyclic compound binding",0.547826086956522,"175/546",9.61833495517484e-09,4.76107580281155e-07,3.23986019542732e-07,"854156/851399/850934/856305/853371/851671/855459/851266/850540/855950/852385/852119/854063/856831/853434/855404/853252/853773/851457/853266/853760/853798/855636/855701/855976/852284/851811/851810/856486/852294/853880/854889/854150/854675/853539/855228/851813/852248/852427/854937/851947/851724/850822/854974/855013/855962/856418/853728/854221/854938/855571/856553/852282/854021/854497/856228/851273/853729/854162/852984/855418/852673/850980",63,"K4 (115)","Bayesian",1,"Bayesian: chain 1",4,"MF"
"58","K4
(115)","GO:0097159","organic cyclic compound binding",0.547826086956522,"178/546",2.31770417312697e-08,7.27465895186676e-07,4.95032613417834e-07,"854156/851399/850934/856305/853371/851671/855459/851266/850540/855950/852385/852119/854063/856831/853434/855404/853252/853773/851457/853266/853760/853798/855636/855701/855976/852284/851811/851810/856486/852294/853880/854889/854150/854675/853539/855228/851813/852248/852427/854937/851947/851724/850822/854974/855013/855962/856418/853728/854221/854938/855571/856553/852282/854021/854497/856228/851273/853729/854162/852984/855418/852673/850980",63,"K4 (115)","Bayesian",1,"Bayesian: chain 1",4,"MF"
"59","K4
(115)","GO:0003676","nucleic acid binding",0.417391304347826,"119/546",2.93925614216839e-08,7.27465895186676e-07,4.95032613417834e-07,"854156/851399/850934/856305/851671/855459/851266/850540/855950/852385/854063/856831/855404/853773/853266/855636/855701/855976/852284/851811/851810/856486/852294/853880/854150/854675/855228/851813/852248/852427/854937/851947/851724/850822/854974/855013/853728/854221/855571/856553/852282/854021/854497/856228/854162/852984/852673/850980",48,"K4 (115)","Bayesian",1,"Bayesian: chain 1",4,"MF"
"60","K4
(115)","GO:0003677","DNA binding",0.31304347826087,"92/546",9.26839158665437e-06,0.000183514153415756,0.00012487938137808,"854156/851399/850934/856305/851671/855459/851266/850540/855950/852385/854063/856831/855404/853773/853266/855636/855701/855976/852284/851811/851810/852294/853880/854150/854675/855228/851813/854937/851947/851724/850822/854974/855013/855571/852673/850980",36,"K4 (115)","Bayesian",1,"Bayesian: chain 1",4,"MF"
"61","K4
(115)","GO:0003723","RNA binding",0.130434782608696,"30/546",0.000275342183358982,0.0045431460254232,0.00309156135701313,"850934/855459/851266/856486/852248/852427/853728/854221/856553/852282/854021/854497/856228/854162/852984",15,"K4 (115)","Bayesian",1,"Bayesian: chain 1",4,"MF"
"62","K4
(115)","GO:0003729","mRNA binding",0.0695652173913043,"13/546",0.00155069770897213,0.0114592298066663,0.00779788099549863,"855459/851266/856486/852248/852427/853728/852282/856228",8,"K4 (115)","Bayesian",1,"Bayesian: chain 1",4,"MF"
"63","K4
(115)","GO:0004672","protein kinase activity",0.0869565217391304,"19/546",0.00197803815915852,0.0114592298066663,0.00779788099549863,"855950/852119/853252/851457/853760/855013/855962/851273/852984/855418",10,"K4 (115)","Bayesian",1,"Bayesian: chain 1",4,"MF"
"64","K4
(115)","GO:0004674","protein serine/threonine kinase activity",0.0869565217391304,"19/546",0.00197803815915852,0.0114592298066663,0.00779788099549863,"855950/852119/853252/851457/853760/855013/855962/851273/852984/855418",10,"K4 (115)","Bayesian",1,"Bayesian: chain 1",4,"MF"
"65","K4
(115)","GO:0019899","enzyme binding",0.0869565217391304,"22/546",0.00771150152804915,0.0293630250491102,0.0199812185342164,"854647/851904/853371/851561/856854/850639/856458/852180/850345/855418",10,"K4 (115)","Bayesian",1,"Bayesian: chain 1",4,"MF"
"66","K4
(115)","GO:0003682","chromatin binding",0.104347826086957,"29/546",0.00875442291416516,0.0320995506852723,0.0218433944057142,"852665/850540/851561/854786/851177/854150/854675/852180/851813/854937/854974/850980",12,"K4 (115)","Bayesian",1,"Bayesian: chain 1",4,"MF"
"67","K4
(115)","GO:0016773","phosphotransferase activity, alcohol group as acceptor",0.0869565217391304,"23/546",0.0112299088776782,0.0397057492460764,0.0270193296305039,"855950/852119/853252/851457/853760/855013/855962/851273/852984/855418",10,"K4 (115)","Bayesian",1,"Bayesian: chain 1",4,"MF"
"68","K4
(115)","GO:0016301","kinase activity",0.0956521739130435,"27/546",0.0138351311057311,0.047036384428649,0.032007746979623,"855950/852119/853252/851457/853760/853798/855013/855962/851273/852984/855418",11,"K4 (115)","Bayesian",1,"Bayesian: chain 1",4,"MF"
"69","K16
(31)","GO:0005200","structural constituent of cytoskeleton",0.387096774193548,"18/546",1.65118758412919e-12,8.81090899362222e-11,8.21033797507507e-11,"850909/853824/855979/856736/852787/851957/854555/856577/855597/850734/854085/855339",12,"K16 (31)","Bayesian",1,"Bayesian: chain 1",16,"MF"
"70","K16
(31)","GO:0008017","microtubule binding",0.387096774193548,"19/546",4.33323393128962e-12,8.81090899362222e-11,8.21033797507507e-11,"852819/856736/852787/856577/852249/856263/856648/855597/850734/853010/853814/855948",12,"K16 (31)","Bayesian",1,"Bayesian: chain 1",16,"MF"
"71","K16
(31)","GO:0015631","tubulin binding",0.387096774193548,"19/546",4.33323393128962e-12,8.81090899362222e-11,8.21033797507507e-11,"852819/856736/852787/856577/852249/856263/856648/855597/850734/853010/853814/855948",12,"K16 (31)","Bayesian",1,"Bayesian: chain 1",16,"MF"
"72","K16
(31)","GO:0008092","cytoskeletal protein binding",0.387096774193548,"24/546",1.96323668160196e-10,2.99393593944299e-09,2.78986265280278e-09,"852819/856736/852787/856577/852249/856263/856648/855597/850734/853010/853814/855948",12,"K16 (31)","Bayesian",1,"Bayesian: chain 1",16,"MF"
"73","K16
(31)","GO:0005198","structural molecule activity",0.419354838709677,"31/546",4.46249029417998e-10,5.44423815889958e-09,5.07314686075198e-09,"850909/855820/853824/855979/856736/852787/851957/854555/856577/855597/850734/854085/855339",13,"K16 (31)","Bayesian",1,"Bayesian: chain 1",16,"MF"
"74","K17
(16)","GO:0003677","DNA binding",0.75,"92/546",2.80414746970732e-07,7.81791043684527e-06,3.00688862955587e-06,"853821/853752/852245/851391/856254/850793/855067/855621/855102/852501/852258/856680",12,"K17 (16)","Bayesian",1,"Bayesian: chain 1",17,"MF"
"75","K17
(16)","GO:0140097","catalytic activity, acting on DNA",0.5,"30/546",3.00688862955587e-07,7.81791043684527e-06,3.00688862955587e-06,"853821/852245/851391/850793/855621/852501/852258/856680",8,"K17 (16)","Bayesian",1,"Bayesian: chain 1",17,"MF"
"76","K17
(16)","GO:0003682","chromatin binding",0.4375,"29/546",4.65441889276829e-06,7.63185733610992e-05,2.93532974465766e-05,"850584/854315/856254/850793/852501/852258/856680",7,"K17 (16)","Bayesian",1,"Bayesian: chain 1",17,"MF"
"77","K17
(16)","GO:0003676","nucleic acid binding",0.75,"119/546",5.87065948931532e-06,7.63185733610992e-05,2.93532974465766e-05,"853821/853752/852245/851391/856254/850793/855067/855621/855102/852501/852258/856680",12,"K17 (16)","Bayesian",1,"Bayesian: chain 1",17,"MF"
"78","K17
(16)","GO:0003688","DNA replication origin binding",0.3125,"13/546",1.23439332364157e-05,0.000128376905658724,4.93757329456629e-05,"853752/850793/852501/852258/856680",5,"K17 (16)","Bayesian",1,"Bayesian: chain 1",17,"MF"
"79","K17
(16)","GO:1901363","heterocyclic compound binding",0.75,"175/546",0.000437934954092456,0.00253029084586753,0.000973188786872125,"853821/853752/852245/851391/856254/850793/855067/855621/855102/852501/852258/856680",12,"K17 (16)","Bayesian",1,"Bayesian: chain 1",17,"MF"
"80","K17
(16)","GO:0097159","organic cyclic compound binding",0.75,"178/546",0.000525266974461023,0.00263228557551952,0.00101241752904597,"853821/853752/852245/851391/856254/850793/855067/855621/855102/852501/852258/856680",12,"K17 (16)","Bayesian",1,"Bayesian: chain 1",17,"MF"
"81","K17
(16)","GO:0005488","binding",0.875,"281/546",0.00264493403614398,0.00982404070567764,0.0037784771944914,"850584/853821/853752/854315/852245/851391/856254/850793/855067/855621/855102/852501/852258/856680",14,"K17 (16)","Bayesian",1,"Bayesian: chain 1",17,"MF"
"82","K17
(16)","GO:0043565","sequence-specific DNA binding",0.3125,"42/546",0.0049120850741495,0.0170285615903849,0.00654944676553266,"853752/850793/852501/852258/856680",5,"K17 (16)","Bayesian",1,"Bayesian: chain 1",17,"MF"
"83","K21
(6)","GO:0043565","sequence-specific DNA binding",0.666666666666667,"42/546",0.000408458898086583,0.0093945546559914,0.00558943755276376,"850429/852991/852421/852278",4,"K21 (6)","Bayesian",1,"Bayesian: chain 1",21,"MF"
"84","K21
(6)","GO:0000981","DNA-binding transcription factor activity, RNA polymerase II-specific",0.333333333333333,"10/546",0.0043614009895682,0.0284872769856915,0.0169489519823336,"850429/852278",2,"K21 (6)","Bayesian",1,"Bayesian: chain 1",21,"MF"
"85","K21
(6)","GO:0000987","cis-regulatory region sequence-specific DNA binding",0.333333333333333,"12/546",0.00633375933899104,0.0284872769856915,0.0169489519823336,"852421/852278",2,"K21 (6)","Bayesian",1,"Bayesian: chain 1",21,"MF"
"86","K21
(6)","GO:0003700","DNA-binding transcription factor activity",0.333333333333333,"13/546",0.00744838055904864,0.0284872769856915,0.0169489519823336,"850429/852278",2,"K21 (6)","Bayesian",1,"Bayesian: chain 1",21,"MF"
"87","K21
(6)","GO:0000976","transcription regulatory region sequence-specific DNA binding",0.333333333333333,"14/546",0.00864682491963902,0.0284872769856915,0.0169489519823336,"852421/852278",2,"K21 (6)","Bayesian",1,"Bayesian: chain 1",21,"MF"
"88","K21
(6)","GO:0003677","DNA binding",0.666666666666667,"92/546",0.0086700408217322,0.0284872769856915,0.0169489519823336,"850429/852991/852421/852278",4,"K21 (6)","Bayesian",1,"Bayesian: chain 1",21,"MF"
"89","K26
(3)","GO:0016798","hydrolase activity, acting on glycosyl bonds",0.666666666666667,"14/546",0.00180787911494873,0.0216945493793848,0.020933337120459,"854942/850906",2,"K26 (3)","Bayesian",1,"Bayesian: chain 1",26,"MF"
"90","K36
(5)","GO:0003723","RNA binding",0.8,"30/546",3.59772777236817e-05,0.00115127288715781,0.000984641285069182,"853956/850982/850551/855613",4,"K36 (5)","Bayesian",1,"Bayesian: chain 1",36,"MF"
"91","K36
(5)","GO:0003676","nucleic acid binding",1,"119/546",0.0004600271875799,0.0073604350012784,0.00629510888267231,"852283/853956/850982/850551/855613",5,"K36 (5)","Bayesian",1,"Bayesian: chain 1",36,"MF"
"92","K36
(5)","GO:1901363","heterocyclic compound binding",1,"175/546",0.00325215170807297,0.0283528068709485,0.024249111139627,"852283/853956/850982/850551/855613",5,"K36 (5)","Bayesian",1,"Bayesian: chain 1",36,"MF"
"93","K36
(5)","GO:0097159","organic cyclic compound binding",1,"178/546",0.00354410085886856,0.0283528068709485,0.024249111139627,"852283/853956/850982/850551/855613",5,"K36 (5)","Bayesian",1,"Bayesian: chain 1",36,"MF"
"94","K36
(5)","GO:0003729","mRNA binding",0.4,"13/546",0.00503336791559052,0.0322135546597794,0.0275510664853376,"850982/850551",2,"K36 (5)","Bayesian",1,"Bayesian: chain 1",36,"MF"
"95","K39
(4)","GO:0019899","enzyme binding",0.5,"22/546",0.00886480704954854,0.0354592281981941,0.0279941275248901,"853891/852961",2,"K39 (4)","Bayesian",1,"Bayesian: chain 1",39,"MF"
"96","K3
(128)","GO:0005488","binding",0.71875,"281/546",7.59060093833929e-08,7.59060093833929e-06,4.79406375053008e-06,"854647/856129/851904/852665/853821/853752/850934/852245/850334/856305/853371/855459/850540/855621/851561/852119/854786/851102/852578/856831/850638/853252/853773/851457/853760/852700/853798/852819/856854/852091/856736/853100/852787/850639/852274/853041/856458/855555/855976/852249/856263/856648/856486/850734/851177/850447/853010/853880/854889/853814/854675/852180/853539/851533/851813/852248/851925/852427/854903/850345/856850/851947/855948/850822/854974/855013/856236/851485/855962/856418/854223/854700/853728/854938/855048/852762/854497/856882/851273/853729/854162/852984/854404/850409/855418/852499/852673/854294/853283/852258/853244/851761",92,"K3 (128)","Bayesian",2,"Bayesian: chain 2",3,"MF"
"97","K3
(128)","GO:0005515","protein binding",0.3203125,"103/546",2.53317828173197e-05,0.000644162949244954,0.000406839757417866,"854647/856129/851904/852665/852245/853371/850540/851561/851102/850638/851457/852819/856854/852091/856736/853100/852787/850639/856458/855555/852249/856263/856648/850734/850447/853010/853814/852180/850345/851947/855948/855013/856236/856418/854223/854938/855048/853729/854404/855418/853244",41,"K3 (128)","Bayesian",2,"Bayesian: chain 2",3,"MF"
"98","K3
(128)","GO:0004672","protein kinase activity",0.1015625,"19/546",2.81393575915206e-05,0.000644162949244954,0.000406839757417866,"850334/852119/853252/851457/853760/853100/852274/851533/855013/855962/851273/852984/855418",13,"K3 (128)","Bayesian",2,"Bayesian: chain 2",3,"MF"
"99","K3
(128)","GO:0004674","protein serine/threonine kinase activity",0.1015625,"19/546",2.81393575915206e-05,0.000644162949244954,0.000406839757417866,"850334/852119/853252/851457/853760/853100/852274/851533/855013/855962/851273/852984/855418",13,"K3 (128)","Bayesian",2,"Bayesian: chain 2",3,"MF"
"100","K3
(128)","GO:0008092","cytoskeletal protein binding",0.1171875,"24/546",3.22081474622477e-05,0.000644162949244954,0.000406839757417866,"854647/852819/856736/852787/852249/856263/856648/850734/853010/853814/855948/856418/854223/855048/853729",15,"K3 (128)","Bayesian",2,"Bayesian: chain 2",3,"MF"
"101","K3
(128)","GO:0003682","chromatin binding",0.109375,"29/546",0.00231233392822017,0.0177871840632321,0.0112340109873045,"852665/850540/851561/854786/851177/854675/852180/851813/851925/854974/850409/852258/853244/851761",14,"K3 (128)","Bayesian",2,"Bayesian: chain 2",3,"MF"
"102","K3
(128)","GO:1901363","heterocyclic compound binding",0.421875,"175/546",0.00383589839015869,0.020193103722779,0.0127535391933341,"853821/853752/850934/852245/850334/856305/853371/855459/850540/855621/852119/852578/856831/853252/853773/851457/853760/852700/853798/853100/852274/853041/855976/856263/856648/856486/853880/854889/854675/853539/851533/851813/852248/852427/851947/855948/850822/854974/855013/851485/855962/856418/853728/854938/854497/851273/853729/854162/852984/850409/855418/852673/852258/853244",54,"K3 (128)","Bayesian",2,"Bayesian: chain 2",3,"MF"
"103","K3
(128)","GO:0005198","structural molecule activity",0.109375,"31/546",0.0050488107206674,0.020193103722779,0.0127535391933341,"853824/855099/855979/856736/852787/851957/854555/855144/856738/850734/854889/853539/854085/855339",14,"K3 (128)","Bayesian",2,"Bayesian: chain 2",3,"MF"
