"","N_iter","ARI","Frobenius_norm","K_diff","Simulation","Inference","N_seeds","Model"
"1958",100,1,38,0,80,"Consensus",10,"Consensus (100, 10)"
"1959",1000,1,0,0,80,"Consensus",10,"Consensus (1000, 10)"
"1960",10000,1,60.8,0,80,"Consensus",10,"Consensus (10000, 10)"
"1961",1,0.805596045390138,6345.53333333333,-14,80,"Consensus",30,"Consensus (1, 30)"
"1962",10,1,233.666666666667,0,80,"Consensus",30,"Consensus (10, 30)"
"1963",100,1,51.1333333333334,0,80,"Consensus",30,"Consensus (100, 30)"
"1964",1000,1,42.5333333333335,0,80,"Consensus",30,"Consensus (1000, 30)"
"1965",10000,1,67.0000000000002,0,80,"Consensus",30,"Consensus (10000, 30)"
"1966",1,0.824220401636016,6360.52,-14,80,"Consensus",50,"Consensus (1, 50)"
"1967",10,1,339.44,0,80,"Consensus",50,"Consensus (10, 50)"
"1968",100,1,48.12,0,80,"Consensus",50,"Consensus (100, 50)"
"1969",1000,1,39.96,0,80,"Consensus",50,"Consensus (1000, 50)"
"1970",10000,1,76.4,0,80,"Consensus",50,"Consensus (10000, 50)"
"1971",1,0.838403525665608,6267.14,-16,80,"Consensus",100,"Consensus (1, 100)"
"1972",10,1,350.120000000001,0,80,"Consensus",100,"Consensus (10, 100)"
"1973",100,1,46.4400000000002,0,80,"Consensus",100,"Consensus (100, 100)"
"1974",1000,1,43.3000000000001,0,80,"Consensus",100,"Consensus (1000, 100)"
"1975",10000,1,54.0400000000002,0,80,"Consensus",100,"Consensus (10000, 100)"
"1976",1,0.37038954802089,10210,-14,81,"Consensus",1,"Consensus (1, 1)"
"1977",10,0.993575273537303,120,-2,81,"Consensus",1,"Consensus (10, 1)"
"1978",100,1,0,0,81,"Consensus",1,"Consensus (100, 1)"
"1979",1000,1,0,0,81,"Consensus",1,"Consensus (1000, 1)"
"1980",10000,1,0,0,81,"Consensus",1,"Consensus (10000, 1)"
"1981",1,0.687532762836254,10005,-13,81,"Consensus",10,"Consensus (1, 10)"
"1982",10,1,1712.4,0,81,"Consensus",10,"Consensus (10, 10)"
"1983",100,1,64.2,0,81,"Consensus",10,"Consensus (100, 10)"
"1984",1000,1,1.6,0,81,"Consensus",10,"Consensus (1000, 10)"
"1985",10000,1,11.2,0,81,"Consensus",10,"Consensus (10000, 10)"
"1986",1,0.741861794213524,9516.4,-11,81,"Consensus",30,"Consensus (1, 30)"
"1987",10,1,1063.8,0,81,"Consensus",30,"Consensus (10, 30)"
"1988",100,1,22.6000000000001,0,81,"Consensus",30,"Consensus (100, 30)"
"1989",1000,1,11.8666666666667,0,81,"Consensus",30,"Consensus (1000, 30)"
"1990",10000,1,4.66666666666668,0,81,"Consensus",30,"Consensus (10000, 30)"
"1991",1,0.744760277309891,9752.08,-13,81,"Consensus",50,"Consensus (1, 50)"
"1992",10,1,976.28,0,81,"Consensus",50,"Consensus (10, 50)"
"1993",100,1,26.28,0,81,"Consensus",50,"Consensus (100, 50)"
"1994",1000,1,7.12000000000004,0,81,"Consensus",50,"Consensus (1000, 50)"
"1995",10000,1,3.24000000000001,0,81,"Consensus",50,"Consensus (10000, 50)"
"1996",1,0.745242981704036,9702.46,-11,81,"Consensus",100,"Consensus (1, 100)"
"1997",10,1,1161.72,0,81,"Consensus",100,"Consensus (10, 100)"
"1998",100,1,16.02,0,81,"Consensus",100,"Consensus (100, 100)"
"1999",1000,1,12.2,0,81,"Consensus",100,"Consensus (1000, 100)"
"2000",10000,1,3.90000000000001,0,81,"Consensus",100,"Consensus (10000, 100)"
"2001",1,0.377726097870589,9274,-17,82,"Consensus",1,"Consensus (1, 1)"
"2002",10,0.997423352476824,46,-1,82,"Consensus",1,"Consensus (10, 1)"
"2003",100,1,0,0,82,"Consensus",1,"Consensus (100, 1)"
"2004",1000,0.988540715631123,204,-1,82,"Consensus",1,"Consensus (1000, 1)"
"2005",10000,0.988540715631123,204,-1,82,"Consensus",1,"Consensus (10000, 1)"
"2006",1,0.559738242161163,9189.8,-16,82,"Consensus",10,"Consensus (1, 10)"
"2007",10,0.977224345915261,1476,-1,82,"Consensus",10,"Consensus (10, 10)"
"2008",100,0.988540715631123,263.6,-1,82,"Consensus",10,"Consensus (100, 10)"
"2009",1000,0.988540715631123,253.2,-1,82,"Consensus",10,"Consensus (1000, 10)"
"2010",10000,0.988540715631123,224,-1,82,"Consensus",10,"Consensus (10000, 10)"
"2011",1,0.721855065589623,8696.6,-17,82,"Consensus",30,"Consensus (1, 30)"
"2012",10,0.988540715631123,1114.2,-1,82,"Consensus",30,"Consensus (10, 30)"
"2013",100,0.988540715631123,237.066666666667,-1,82,"Consensus",30,"Consensus (100, 30)"
"2014",1000,0.988540715631123,273,-1,82,"Consensus",30,"Consensus (1000, 30)"
"2015",10000,1,200.533333333333,0,82,"Consensus",30,"Consensus (10000, 30)"
"2016",1,0.707995880083569,8986.4,-17,82,"Consensus",50,"Consensus (1, 50)"
"2017",10,0.988540715631123,1316.96,-1,82,"Consensus",50,"Consensus (10, 50)"
"2018",100,0.988540715631123,247.28,-1,82,"Consensus",50,"Consensus (100, 50)"
"2019",1000,0.988540715631123,241.56,-1,82,"Consensus",50,"Consensus (1000, 50)"
"2020",10000,1,219.68,0,82,"Consensus",50,"Consensus (10000, 50)"
"2021",1,0.671346669179486,9089.06,-20,82,"Consensus",100,"Consensus (1, 100)"
"2022",10,0.977110770340971,1608.86,-2,82,"Consensus",100,"Consensus (10, 100)"
"2023",100,0.988540715631123,243.32,-1,82,"Consensus",100,"Consensus (100, 100)"
"2024",1000,1,242.06,0,82,"Consensus",100,"Consensus (1000, 100)"
"2025",10000,0.988540715631123,237.42,-1,82,"Consensus",100,"Consensus (10000, 100)"
"2026",1,0.404526552339825,7868,-14,83,"Consensus",1,"Consensus (1, 1)"
"2027",10,1,0,0,83,"Consensus",1,"Consensus (10, 1)"
"2028",100,1,0,0,83,"Consensus",1,"Consensus (100, 1)"
"2029",1000,0.989270553901528,176,-1,83,"Consensus",1,"Consensus (1000, 1)"
"2030",10000,0.989270553901528,176,-1,83,"Consensus",1,"Consensus (10000, 1)"
"2031",1,0.684405446961068,7741,-8,83,"Consensus",10,"Consensus (1, 10)"
"2032",10,1,623.4,0,83,"Consensus",10,"Consensus (10, 10)"
"2033",100,1,80.6,0,83,"Consensus",10,"Consensus (100, 10)"
"2034",1000,1,70.2,0,83,"Consensus",10,"Consensus (1000, 10)"
"2035",10000,1,87.8,0,83,"Consensus",10,"Consensus (10000, 10)"
"2036",1,0.777374778085055,7701.8,-13,83,"Consensus",30,"Consensus (1, 30)"
"2037",10,1,1004.26666666667,0,83,"Consensus",30,"Consensus (10, 30)"
"2038",100,1,95.6666666666668,0,83,"Consensus",30,"Consensus (100, 30)"
"2039",1000,1,63.8000000000002,0,83,"Consensus",30,"Consensus (1000, 30)"
"2040",10000,1,101.333333333333,0,83,"Consensus",30,"Consensus (10000, 30)"
"2041",1,0.77636052479909,7521.68,-13,83,"Consensus",50,"Consensus (1, 50)"
"2042",10,1,1327.48,0,83,"Consensus",50,"Consensus (10, 50)"
"2043",100,1,88.16,0,83,"Consensus",50,"Consensus (100, 50)"
"2044",1000,1,59.6799999999999,0,83,"Consensus",50,"Consensus (1000, 50)"
"2045",10000,1,106.12,0,83,"Consensus",50,"Consensus (10000, 50)"
"2046",1,0.76266447538792,7451.08,-18,83,"Consensus",100,"Consensus (1, 100)"
"2047",10,1,1257.9,0,83,"Consensus",100,"Consensus (10, 100)"
"2048",100,1,82.9200000000002,0,83,"Consensus",100,"Consensus (100, 100)"
"2049",1000,1,55.02,0,83,"Consensus",100,"Consensus (1000, 100)"
"2050",10000,1,89.8000000000003,0,83,"Consensus",100,"Consensus (10000, 100)"
"2051",1,0.381745154986981,8494,-20,84,"Consensus",1,"Consensus (1, 1)"
"20521",10,0.939507264418694,986,-2,84,"Consensus",1,"Consensus (10, 1)"
"2053",100,1,0,0,84,"Consensus",1,"Consensus (100, 1)"
"2054",1000,1,0,0,84,"Consensus",1,"Consensus (1000, 1)"
"2055",10000,1,0,0,84,"Consensus",1,"Consensus (10000, 1)"
"2056",1,0.731839899180406,7278.2,-10,84,"Consensus",10,"Consensus (1, 10)"
"2057",10,1,711.2,0,84,"Consensus",10,"Consensus (10, 10)"
"2058",100,1,17,0,84,"Consensus",10,"Consensus (100, 10)"
"2059",1000,1,0,0,84,"Consensus",10,"Consensus (1000, 10)"
"2060",10000,1,17,0,84,"Consensus",10,"Consensus (10000, 10)"
"2061",1,0.819495682577146,6976.13333333333,-9,84,"Consensus",30,"Consensus (1, 30)"
"2062",10,1,536.600000000001,0,84,"Consensus",30,"Consensus (10, 30)"
"2063",100,1,17.0000000000001,0,84,"Consensus",30,"Consensus (100, 30)"
"2064",1000,1,6.66666666666669,0,84,"Consensus",30,"Consensus (1000, 30)"
"2065",10000,1,15.2,0,84,"Consensus",30,"Consensus (10000, 30)"
"2066",1,0.912324859102092,6721.92,-7,84,"Consensus",50,"Consensus (1, 50)"
"2067",10,1,605.36,0,84,"Consensus",50,"Consensus (10, 50)"
"2068",100,1,17,0,84,"Consensus",50,"Consensus (100, 50)"
"2069",1000,1,20.9999999999999,0,84,"Consensus",50,"Consensus (1000, 50)"
"2070",10000,1,12.52,0,84,"Consensus",50,"Consensus (10000, 50)"
"2071",1,0.922044471744996,6787.82,-7,84,"Consensus",100,"Consensus (1, 100)"
"2072",10,1,454.400000000001,0,84,"Consensus",100,"Consensus (10, 100)"
"2073",100,1,11.9,0,84,"Consensus",100,"Consensus (100, 100)"
"2074",1000,1,15.6,0,84,"Consensus",100,"Consensus (1000, 100)"
"2075",10000,1,11.3600000000001,0,84,"Consensus",100,"Consensus (10000, 100)"
"2076",1,0.30274716171817,11598,-18,85,"Consensus",1,"Consensus (1, 1)"
"2077",10,0.917745044185883,1540,-1,85,"Consensus",1,"Consensus (10, 1)"
"2078",100,0.987785530940175,232,-1,85,"Consensus",1,"Consensus (100, 1)"
"2079",1000,1,0,0,85,"Consensus",1,"Consensus (1000, 1)"
"2080",10000,1,0,0,85,"Consensus",1,"Consensus (10000, 1)"
"2081",1,0.383580323026755,11087,-14,85,"Consensus",10,"Consensus (1, 10)"
"2082",10,1,2430.8,0,85,"Consensus",10,"Consensus (10, 10)"
"2083",100,1,69.6,0,85,"Consensus",10,"Consensus (100, 10)"
"2084",1000,1,33.6,0,85,"Consensus",10,"Consensus (1000, 10)"
"2085",10000,1,46.4,0,85,"Consensus",10,"Consensus (10000, 10)"
"2086",1,0.690002685912719,10649.1333333333,-13,85,"Consensus",30,"Consensus (1, 30)"
"2087",10,1,1576.53333333333,0,85,"Consensus",30,"Consensus (10, 30)"
"2088",100,1,52.5333333333335,0,85,"Consensus",30,"Consensus (100, 30)"
"2089",1000,1,21.3333333333334,0,85,"Consensus",30,"Consensus (1000, 30)"
"2090",10000,1,41.0666666666668,0,85,"Consensus",30,"Consensus (10000, 30)"
"2091",1,0.57043189942494,10677.56,-18,85,"Consensus",50,"Consensus (1, 50)"
"2092",10,1,1830.8,0,85,"Consensus",50,"Consensus (10, 50)"
"2093",100,1,68.4799999999999,0,85,"Consensus",50,"Consensus (100, 50)"
"2094",1000,1,40.6399999999999,0,85,"Consensus",50,"Consensus (1000, 50)"
"2095",10000,1,30.8,0,85,"Consensus",50,"Consensus (10000, 50)"
"2096",1,0.640021455393101,10741.2,-16,85,"Consensus",100,"Consensus (1, 100)"
"2097",10,1,1873.3,0,85,"Consensus",100,"Consensus (10, 100)"
"2098",100,1,52.92,0,85,"Consensus",100,"Consensus (100, 100)"
"2099",1000,1,40.7200000000001,0,85,"Consensus",100,"Consensus (1000, 100)"
"2100",10000,1,37.2600000000001,0,85,"Consensus",100,"Consensus (10000, 100)"
"2101",1,0.502831761603022,7392,-15,86,"Consensus",1,"Consensus (1, 1)"
"2102",10,1,0,0,86,"Consensus",1,"Consensus (10, 1)"
"2103",100,1,0,0,86,"Consensus",1,"Consensus (100, 1)"
"2104",1000,1,0,0,86,"Consensus",1,"Consensus (1000, 1)"
"2105",10000,1,0,0,86,"Consensus",1,"Consensus (10000, 1)"
"2106",1,0.661372269109543,8457.8,-9,86,"Consensus",10,"Consensus (1, 10)"
"2107",10,1,882.4,0,86,"Consensus",10,"Consensus (10, 10)"
"2108",100,1,88,0,86,"Consensus",10,"Consensus (100, 10)"
"2109",1000,1,19.8,0,86,"Consensus",10,"Consensus (1000, 10)"
"2110",10000,1,8.8,0,86,"Consensus",10,"Consensus (10000, 10)"
"2111",1,0.749081103427541,8291.86666666667,-13,86,"Consensus",30,"Consensus (1, 30)"
"2112",10,1,1111.53333333333,0,86,"Consensus",30,"Consensus (10, 30)"
"2113",100,1,38.8666666666668,0,86,"Consensus",30,"Consensus (100, 30)"
"2114",1000,1,45.5333333333334,0,86,"Consensus",30,"Consensus (1000, 30)"
"2115",10000,1,22,0,86,"Consensus",30,"Consensus (10000, 30)"
"2116",1,0.774501567988676,8313.12,-13,86,"Consensus",50,"Consensus (1, 50)"
"2117",10,1,1378.6,0,86,"Consensus",50,"Consensus (10, 50)"
"2118",100,1,46.6400000000001,0,86,"Consensus",50,"Consensus (100, 50)"
"2119",1000,1,56.32,0,86,"Consensus",50,"Consensus (1000, 50)"
"2120",10000,1,20.68,0,86,"Consensus",50,"Consensus (10000, 50)"
"2121",1,0.777699805146618,8329.6,-11,86,"Consensus",100,"Consensus (1, 100)"
"2122",10,1,1235.38,0,86,"Consensus",100,"Consensus (10, 100)"
"2123",100,1,36.14,0,86,"Consensus",100,"Consensus (100, 100)"
"2124",1000,1,48.3800000000001,0,86,"Consensus",100,"Consensus (1000, 100)"
"2125",10000,1,28.72,0,86,"Consensus",100,"Consensus (10000, 100)"
"2126",1,0.718577787672213,4222,-16,87,"Consensus",1,"Consensus (1, 1)"
"2127",10,0.993873052398569,102,-1,87,"Consensus",1,"Consensus (10, 1)"
"2128",100,0.993873052398569,102,-1,87,"Consensus",1,"Consensus (100, 1)"
"2129",1000,0.993873052398569,102,-1,87,"Consensus",1,"Consensus (1000, 1)"
"2130",10000,1,0,0,87,"Consensus",1,"Consensus (10000, 1)"
"2131",1,0.8740976327432,6642.2,-9,87,"Consensus",10,"Consensus (1, 10)"
"2132",10,0.993873052398569,498.2,-1,87,"Consensus",10,"Consensus (10, 10)"
"2133",100,0.993873052398569,120,-1,87,"Consensus",10,"Consensus (100, 10)"
"2134",1000,0.993873052398569,91.8,-1,87,"Consensus",10,"Consensus (1000, 10)"
"2135",10000,0.993873052398569,91.8,-1,87,"Consensus",10,"Consensus (10000, 10)"
"2136",1,0.908170334391588,6745.4,-6,87,"Consensus",30,"Consensus (1, 30)"
"2137",10,0.993873052398569,588.800000000001,-1,87,"Consensus",30,"Consensus (10, 30)"
"2138",100,0.993873052398569,115,-1,87,"Consensus",30,"Consensus (100, 30)"
"2139",1000,0.993873052398569,99.6,-1,87,"Consensus",30,"Consensus (1000, 30)"
"2140",10000,0.993873052398569,129.4,-1,87,"Consensus",30,"Consensus (10000, 30)"
"2141",1,0.929509717506669,6972.84,-4,87,"Consensus",50,"Consensus (1, 50)"
"2142",10,0.993873052398569,686.6,-1,87,"Consensus",50,"Consensus (10, 50)"
"2143",100,0.993873052398569,107.28,-1,87,"Consensus",50,"Consensus (100, 50)"
"2144",1000,0.993873052398569,105.72,-1,87,"Consensus",50,"Consensus (1000, 50)"
"2145",10000,0.993873052398569,120,-1,87,"Consensus",50,"Consensus (10000, 50)"
"2146",1,0.929129488009496,7094.88,-6,87,"Consensus",100,"Consensus (1, 100)"
"2147",10,0.993873052398569,698.400000000001,-1,87,"Consensus",100,"Consensus (10, 100)"
"2148",100,0.993873052398569,106.46,-1,87,"Consensus",100,"Consensus (100, 100)"
"2149",1000,0.993873052398569,101.82,-1,87,"Consensus",100,"Consensus (1000, 100)"
"2150",10000,0.993873052398569,112.78,-1,87,"Consensus",100,"Consensus (10000, 100)"
"2151",1,0.531433714350261,6462,-9,88,"Consensus",1,"Consensus (1, 1)"
"2152",10,1,0,0,88,"Consensus",1,"Consensus (10, 1)"
"2153",100,1,0,0,88,"Consensus",1,"Consensus (100, 1)"
"2154",1000,1,0,0,88,"Consensus",1,"Consensus (1000, 1)"
"2155",10000,0.997080864276875,48,-1,88,"Consensus",1,"Consensus (10000, 1)"
"2156",1,0.852230719751744,7366.2,-5,88,"Consensus",10,"Consensus (1, 10)"
"2157",10,1,516.2,0,88,"Consensus",10,"Consensus (10, 10)"
"2158",100,1,17.6,0,88,"Consensus",10,"Consensus (100, 10)"
"2159",1000,1,0,0,88,"Consensus",10,"Consensus (1000, 10)"
"2160",10000,1,43.2,0,88,"Consensus",10,"Consensus (10000, 10)"
"2161",1,0.85482845104217,6884.6,-7,88,"Consensus",30,"Consensus (1, 30)"
"2162",10,1,450.133333333334,0,88,"Consensus",30,"Consensus (10, 30)"
"2163",100,1,20.7333333333334,0,88,"Consensus",30,"Consensus (100, 30)"
"2164",1000,1,6.93333333333335,0,88,"Consensus",30,"Consensus (1000, 30)"
"2165",10000,1,27.7333333333334,0,88,"Consensus",30,"Consensus (10000, 30)"
"2166",1,0.873942472400222,6742,-8,88,"Consensus",50,"Consensus (1, 50)"
"2167",10,1,395.72,0,88,"Consensus",50,"Consensus (10, 50)"
"2168",100,1,31.28,0,88,"Consensus",50,"Consensus (100, 50)"
"2169",1000,1,12.76,0,88,"Consensus",50,"Consensus (1000, 50)"
"2170",10000,1,38.4,0,88,"Consensus",50,"Consensus (10000, 50)"
"2171",1,0.894758941778445,6735.82,-6,88,"Consensus",100,"Consensus (1, 100)"
"2172",10,1,486.660000000001,0,88,"Consensus",100,"Consensus (10, 100)"
"2173",100,1,38.48,0,88,"Consensus",100,"Consensus (100, 100)"
"2174",1000,1,14.8600000000001,0,88,"Consensus",100,"Consensus (1000, 100)"
"2175",10000,1,27.18,0,88,"Consensus",100,"Consensus (10000, 100)"
"2176",1,0.461916815011144,8214,-14,89,"Consensus",1,"Consensus (1, 1)"
"2177",10,0.96608310634296,600,-1,89,"Consensus",1,"Consensus (10, 1)"
"2178",100,0.986984820559275,232,0,89,"Consensus",1,"Consensus (100, 1)"
"2179",1000,0.988549889734727,204,-1,89,"Consensus",1,"Consensus (1000, 1)"
"2180",10000,1,0,0,89,"Consensus",1,"Consensus (10000, 1)"
"2181",1,0.6384109020936,8848,-8,89,"Consensus",10,"Consensus (1, 10)"
"2182",10,0.988549889734727,1206.2,-1,89,"Consensus",10,"Consensus (10, 10)"
"2183",100,1,104.8,0,89,"Consensus",10,"Consensus (100, 10)"
"2184",1000,0.988549889734727,203.6,-1,89,"Consensus",10,"Consensus (1000, 10)"
"2185",10000,1,90.8,0,89,"Consensus",10,"Consensus (10000, 10)"
"2186",1,0.799627718781824,8635.06666666667,-13,89,"Consensus",30,"Consensus (1, 30)"
"2187",10,1,968.733333333335,0,89,"Consensus",30,"Consensus (10, 30)"
"2188",100,1,134.066666666667,0,89,"Consensus",30,"Consensus (100, 30)"
"2189",1000,0.988549889734727,157.2,-1,89,"Consensus",30,"Consensus (1000, 30)"
"2190",10000,1,128.466666666667,0,89,"Consensus",30,"Consensus (10000, 30)"
"2191",1,0.725884639665347,8962.4,-18,89,"Consensus",50,"Consensus (1, 50)"
"2192",10,0.988549889734727,1006.56,-1,89,"Consensus",50,"Consensus (10, 50)"
"2193",100,1,123.12,0,89,"Consensus",50,"Consensus (100, 50)"
"2194",1000,1,143.72,0,89,"Consensus",50,"Consensus (1000, 50)"
"2195",10000,1,109.68,0,89,"Consensus",50,"Consensus (10000, 50)"
"2196",1,0.805061771419423,8675.14,-14,89,"Consensus",100,"Consensus (1, 100)"
"2197",10,1,882.080000000002,0,89,"Consensus",100,"Consensus (10, 100)"
"2198",100,1,108.3,0,89,"Consensus",100,"Consensus (100, 100)"
"2199",1000,1,158.24,0,89,"Consensus",100,"Consensus (1000, 100)"
"2200",10000,1,139.22,0,89,"Consensus",100,"Consensus (10000, 100)"
"2201",1,0.440678650545375,8174,-18,8,"Consensus",1,"Consensus (1, 1)"
"2202",10,0.849602991429638,2496,-4,8,"Consensus",1,"Consensus (10, 1)"
"2203",100,0.988735654565557,196,-1,8,"Consensus",1,"Consensus (100, 1)"
"2204",1000,0.987350248087697,220,-2,8,"Consensus",1,"Consensus (1000, 1)"
"2205",10000,1,0,0,8,"Consensus",1,"Consensus (10000, 1)"
"2206",1,0.502593661841951,8716,-16,8,"Consensus",10,"Consensus (1, 10)"
"2207",10,0.998625441896255,2133.8,-1,8,"Consensus",10,"Consensus (10, 10)"
"2208",100,0.998625441896255,117.6,-1,8,"Consensus",10,"Consensus (100, 10)"
"2209",1000,1,51.2,0,8,"Consensus",10,"Consensus (1000, 10)"
"2210",10000,0.998625441896255,58.6,-1,8,"Consensus",10,"Consensus (10000, 10)"
"2211",1,0.628478415750963,8675,-15,8,"Consensus",30,"Consensus (1, 30)"
"2212",10,0.998625441896255,1640,-1,8,"Consensus",30,"Consensus (10, 30)"
"2213",100,0.998625441896255,93.8666666666667,-1,8,"Consensus",30,"Consensus (100, 30)"
"2214",1000,0.998625441896255,110.466666666667,-1,8,"Consensus",30,"Consensus (1000, 30)"
"2215",10000,0.998625441896255,114.6,-1,8,"Consensus",30,"Consensus (10000, 30)"
"2216",1,0.738325885493207,8635.08,-16,8,"Consensus",50,"Consensus (1, 50)"
"2217",10,0.998625441896255,1420.52,-1,8,"Consensus",50,"Consensus (10, 50)"
"2218",100,0.998625441896255,126.4,-1,8,"Consensus",50,"Consensus (100, 50)"
"2219",1000,0.998625441896255,100.92,-1,8,"Consensus",50,"Consensus (1000, 50)"
"2220",10000,0.998625441896255,120,-1,8,"Consensus",50,"Consensus (10000, 50)"
"2221",1,0.775655323863839,8578.58,-15,8,"Consensus",100,"Consensus (1, 100)"
"2222",10,0.998625441896255,1298.28,-1,8,"Consensus",100,"Consensus (10, 100)"
"2223",100,0.998625441896255,112.04,-1,8,"Consensus",100,"Consensus (100, 100)"
"2224",1000,0.998625441896255,99.7800000000001,-1,8,"Consensus",100,"Consensus (1000, 100)"
"2225",10000,0.998625441896255,128.4,-1,8,"Consensus",100,"Consensus (10000, 100)"
"2226",1,0.487210644054346,9546,-20,90,"Consensus",1,"Consensus (1, 1)"
"2227",10,0.964285711149519,654,-3,90,"Consensus",1,"Consensus (10, 1)"
"2228",100,0.964285711149519,654,-3,90,"Consensus",1,"Consensus (100, 1)"
"2229",1000,0.976265782964367,436,-1,90,"Consensus",1,"Consensus (1000, 1)"
"2230",10000,0.976265782964367,436,-1,90,"Consensus",1,"Consensus (10000, 1)"
"2231",1,0.396397934744022,10722,-15,90,"Consensus",10,"Consensus (1, 10)"
"2232",10,0.964285711149519,3111.6,-3,90,"Consensus",10,"Consensus (10, 10)"
"2233",100,0.964285711149519,631.4,-3,90,"Consensus",10,"Consensus (100, 10)"
"2234",1000,0.97615621850811,453.2,-2,90,"Consensus",10,"Consensus (1000, 10)"
"2235",10000,0.964285711149519,588,-3,90,"Consensus",10,"Consensus (10000, 10)"
"2236",1,0.592708594041281,10254.2,-12,90,"Consensus",30,"Consensus (1, 30)"
"2237",10,0.964285711149519,2450.53333333333,-3,90,"Consensus",30,"Consensus (10, 30)"
"2238",100,0.97615621850811,535.8,-2,90,"Consensus",30,"Consensus (100, 30)"
"2239",1000,0.97615621850811,452.266666666667,-2,90,"Consensus",30,"Consensus (1000, 30)"
"2240",10000,0.97615621850811,528.866666666667,-2,90,"Consensus",30,"Consensus (10000, 30)"
"2241",1,0.578969285396956,10313.36,-16,90,"Consensus",50,"Consensus (1, 50)"
"2242",10,0.964285711149519,2612.6,-3,90,"Consensus",50,"Consensus (10, 50)"
"2243",100,0.97615621850811,552.16,-2,90,"Consensus",50,"Consensus (100, 50)"
"2244",1000,0.97615621850811,480.72,-2,90,"Consensus",50,"Consensus (1000, 50)"
"2245",10000,0.97615621850811,527.36,-2,90,"Consensus",50,"Consensus (10000, 50)"
"2246",1,0.576960839376831,10180.36,-20,90,"Consensus",100,"Consensus (1, 100)"
"2247",10,0.964285711149519,2483.56,-3,90,"Consensus",100,"Consensus (10, 100)"
"2248",100,0.97615621850811,530.06,-2,90,"Consensus",100,"Consensus (100, 100)"
"2249",1000,0.97615621850811,489.04,-2,90,"Consensus",100,"Consensus (1000, 100)"
"2250",10000,0.97615621850811,509.96,-2,90,"Consensus",100,"Consensus (10000, 100)"
"2251",1,0.607436257309343,6172,-11,91,"Consensus",1,"Consensus (1, 1)"
"2252",10,1,0,0,91,"Consensus",1,"Consensus (10, 1)"
"2253",100,0.98869094570972,200,-1,91,"Consensus",1,"Consensus (100, 1)"
"2254",1000,1,0,0,91,"Consensus",1,"Consensus (1000, 1)"
"2255",10000,1,0,0,91,"Consensus",1,"Consensus (10000, 1)"
"2256",1,0.568216296064885,8395.2,-16,91,"Consensus",10,"Consensus (1, 10)"
"2257",10,1,468.6,0,91,"Consensus",10,"Consensus (10, 10)"
"2258",100,1,40,0,91,"Consensus",10,"Consensus (100, 10)"
"2259",1000,1,20,0,91,"Consensus",10,"Consensus (1000, 10)"
"2260",10000,1,48.8,0,91,"Consensus",10,"Consensus (10000, 10)"
"2261",1,0.668102071121846,8466.86666666667,-14,91,"Consensus",30,"Consensus (1, 30)"
"2262",10,1,608.066666666668,0,91,"Consensus",30,"Consensus (10, 30)"
"2263",100,1,42.1333333333335,0,91,"Consensus",30,"Consensus (100, 30)"
"2264",1000,1,32.5333333333334,0,91,"Consensus",30,"Consensus (1000, 30)"
"2265",10000,1,42.9333333333334,0,91,"Consensus",30,"Consensus (10000, 30)"
"2266",1,0.721971997424988,8511.68,-17,91,"Consensus",50,"Consensus (1, 50)"
"2267",10,1,738.84,0,91,"Consensus",50,"Consensus (10, 50)"
"2268",100,1,37.28,0,91,"Consensus",50,"Consensus (100, 50)"
"2269",1000,1,23.52,0,91,"Consensus",50,"Consensus (1000, 50)"
"2270",10000,1,41.7599999999999,0,91,"Consensus",50,"Consensus (10000, 50)"
"2271",1,0.732673603955173,8451.26,-16,91,"Consensus",100,"Consensus (1, 100)"
"2272",10,1,925.480000000002,0,91,"Consensus",100,"Consensus (10, 100)"
"2273",100,1,29.5200000000001,0,91,"Consensus",100,"Consensus (100, 100)"
"2274",1000,1,29.76,0,91,"Consensus",100,"Consensus (1000, 100)"
"2275",10000,1,44.6000000000002,0,91,"Consensus",100,"Consensus (10000, 100)"
"2276",1,0.305727052916496,9220,-17,92,"Consensus",1,"Consensus (1, 1)"
"2277",10,1,0,0,92,"Consensus",1,"Consensus (10, 1)"
"2278",100,1,0,0,92,"Consensus",1,"Consensus (100, 1)"
"2279",1000,0.998337715733591,28,-1,92,"Consensus",1,"Consensus (1000, 1)"
"2280",10000,1,0,0,92,"Consensus",1,"Consensus (10000, 1)"
"2281",1,0.502118167731483,8525.4,-11,92,"Consensus",10,"Consensus (1, 10)"
"2282",10,1,897.2,0,92,"Consensus",10,"Consensus (10, 10)"
"2283",100,1,65,0,92,"Consensus",10,"Consensus (100, 10)"
"2284",1000,1,25.4,0,92,"Consensus",10,"Consensus (1000, 10)"
"2285",10000,1,0,0,92,"Consensus",10,"Consensus (10000, 10)"
"2286",1,0.672594354067701,8184.06666666667,-15,92,"Consensus",30,"Consensus (1, 30)"
"2287",10,1,812.800000000001,0,92,"Consensus",30,"Consensus (10, 30)"
"2288",100,1,48.2000000000001,0,92,"Consensus",30,"Consensus (100, 30)"
"2289",1000,1,42.4666666666668,0,92,"Consensus",30,"Consensus (1000, 30)"
"2290",10000,1,26.0000000000001,0,92,"Consensus",30,"Consensus (10000, 30)"
"2291",1,0.753317410870008,8067.16,-13,92,"Consensus",50,"Consensus (1, 50)"
"2292",10,1,978.92,0,92,"Consensus",50,"Consensus (10, 50)"
