"","N_iter","ARI","Frobenius_norm","K_diff","Simulation","Inference","N_seeds","Model"
"1931",1,0.161582655306125,11970,-20,7,"Consensus",10,"Consensus (1, 10)"
"1932",10,0.545338713878397,9889.6,-20,7,"Consensus",10,"Consensus (10, 10)"
"1933",100,0.711551569696941,6515.6,-20,7,"Consensus",10,"Consensus (100, 10)"
"1934",1000,0.629479317454164,7180.4,-19,7,"Consensus",10,"Consensus (1000, 10)"
"1935",10000,0.697007473961748,6958.8,-20,7,"Consensus",10,"Consensus (10000, 10)"
"1936",1,0.301825378936371,11979.2,-20,7,"Consensus",30,"Consensus (1, 30)"
"1937",10,0.546460336634407,10079.4666666667,-20,7,"Consensus",30,"Consensus (10, 30)"
"1938",100,0.681182954423612,6954.8,-20,7,"Consensus",30,"Consensus (100, 30)"
"1939",1000,0.649959587347635,7060,-20,7,"Consensus",30,"Consensus (1000, 30)"
"1940",10000,0.699795249483256,6858.73333333333,-20,7,"Consensus",30,"Consensus (10000, 30)"
"1941",1,0.295647293295192,11968.08,-20,7,"Consensus",50,"Consensus (1, 50)"
"1942",10,0.611196854261591,10030.88,-20,7,"Consensus",50,"Consensus (10, 50)"
"1943",100,0.698266545040655,6824.6,-20,7,"Consensus",50,"Consensus (100, 50)"
"1944",1000,0.677578431087166,7063.08,-20,7,"Consensus",50,"Consensus (1000, 50)"
"1945",10000,0.689217048685214,6966.2,-20,7,"Consensus",50,"Consensus (10000, 50)"
"1946",1,0.337644917152543,11969.9,-20,7,"Consensus",100,"Consensus (1, 100)"
"1947",10,0.676856136866381,9882.36,-20,7,"Consensus",100,"Consensus (10, 100)"
"1948",100,0.712045291014017,6765.14,-20,7,"Consensus",100,"Consensus (100, 100)"
"1949",1000,0.714929388178519,6958.3,-20,7,"Consensus",100,"Consensus (1000, 100)"
"1950",10000,0.700933902846983,6952.78,-20,7,"Consensus",100,"Consensus (10000, 100)"
"1951",1,0.325850947504053,13882,-20,80,"Consensus",1,"Consensus (1, 1)"
"1952",10,0.612391757909582,11302,-20,80,"Consensus",1,"Consensus (10, 1)"
"1953",100,0.740529716392075,4836,-20,80,"Consensus",1,"Consensus (100, 1)"
"1954",1000,0.644552257717188,6298,-16,80,"Consensus",1,"Consensus (1000, 1)"
"1955",10000,0.63291851404473,6710,-20,80,"Consensus",1,"Consensus (10000, 1)"
"1956",1,0.209226462226213,13890.2,-20,80,"Consensus",10,"Consensus (1, 10)"
"1957",10,0.620089380385972,11497.4,-20,80,"Consensus",10,"Consensus (10, 10)"
"1958",100,0.73195185874047,6671.8,-20,80,"Consensus",10,"Consensus (100, 10)"
"1959",1000,0.784302591959441,6293.8,-20,80,"Consensus",10,"Consensus (1000, 10)"
"1960",10000,0.770602218752972,6493.6,-20,80,"Consensus",10,"Consensus (10000, 10)"
"1961",1,0.197139867751543,13992.8666666667,-20,80,"Consensus",30,"Consensus (1, 30)"
"1962",10,0.66620560211699,11267.6666666667,-20,80,"Consensus",30,"Consensus (10, 30)"
"1963",100,0.734368254583579,6817.6,-20,80,"Consensus",30,"Consensus (100, 30)"
"1964",1000,0.729983558668436,6392.86666666667,-20,80,"Consensus",30,"Consensus (1000, 30)"
"1965",10000,0.77129514036144,6510.86666666667,-20,80,"Consensus",30,"Consensus (10000, 30)"
"1966",1,0.206926990514637,14001.48,-20,80,"Consensus",50,"Consensus (1, 50)"
"1967",10,0.740719134688793,11354.12,-20,80,"Consensus",50,"Consensus (10, 50)"
"1968",100,0.744622898597069,6712.32,-20,80,"Consensus",50,"Consensus (100, 50)"
"1969",1000,0.745072567931949,6278.64,-20,80,"Consensus",50,"Consensus (1000, 50)"
"1970",10000,0.788231306095081,6563.2,-20,80,"Consensus",50,"Consensus (10000, 50)"
"1971",1,0.221065152969657,14001.08,-20,80,"Consensus",100,"Consensus (1, 100)"
"1972",10,0.736769655384426,11459.84,-20,80,"Consensus",100,"Consensus (10, 100)"
"1973",100,0.731807465471764,6606.38,-20,80,"Consensus",100,"Consensus (100, 100)"
"1974",1000,0.755968151607689,6376.76,-20,80,"Consensus",100,"Consensus (1000, 100)"
"1975",10000,0.76706446379819,6498.4,-20,80,"Consensus",100,"Consensus (10000, 100)"
"1976",1,0.290018627770113,12622,-20,81,"Consensus",1,"Consensus (1, 1)"
"1977",10,0.206406188657781,11876,-20,81,"Consensus",1,"Consensus (10, 1)"
"1978",100,0.59302179602545,7638,-20,81,"Consensus",1,"Consensus (100, 1)"
"1979",1000,0.616646914329681,6456,-14,81,"Consensus",1,"Consensus (1000, 1)"
"1980",10000,0.638249385611736,6084,-14,81,"Consensus",1,"Consensus (10000, 1)"
"1981",1,0.219031281680054,12787.2,-20,81,"Consensus",10,"Consensus (1, 10)"
"1982",10,0.443136967007169,10574.2,-20,81,"Consensus",10,"Consensus (10, 10)"
"1983",100,0.748741531666337,6815.8,-20,81,"Consensus",10,"Consensus (100, 10)"
"1984",1000,0.772422599430169,6305.8,-20,81,"Consensus",10,"Consensus (1000, 10)"
"1985",10000,0.725798173565859,6626.2,-20,81,"Consensus",10,"Consensus (10000, 10)"
"1986",1,0.210645302880298,12841.7333333333,-20,81,"Consensus",30,"Consensus (1, 30)"
"1987",10,0.640865307239891,10517,-20,81,"Consensus",30,"Consensus (10, 30)"
"1988",100,0.801268724827051,6509.46666666667,-20,81,"Consensus",30,"Consensus (100, 30)"
"1989",1000,0.752817036992566,6380.66666666667,-20,81,"Consensus",30,"Consensus (1000, 30)"
"1990",10000,0.761332672398732,6490.53333333333,-20,81,"Consensus",30,"Consensus (10000, 30)"
"1991",1,0.303482600857445,12852,-20,81,"Consensus",50,"Consensus (1, 50)"
"1992",10,0.719162135464558,10527.2,-20,81,"Consensus",50,"Consensus (10, 50)"
"1993",100,0.801268724827051,6523.24,-20,81,"Consensus",50,"Consensus (100, 50)"
"1994",1000,0.778107771609307,6382.32,-20,81,"Consensus",50,"Consensus (1000, 50)"
"1995",10000,0.790874284301845,6534.56,-20,81,"Consensus",50,"Consensus (10000, 50)"
"1996",1,0.304901025637894,12848.74,-20,81,"Consensus",100,"Consensus (1, 100)"
"1997",10,0.712640908359217,10563.94,-20,81,"Consensus",100,"Consensus (10, 100)"
"1998",100,0.775752133848154,6666.28,-20,81,"Consensus",100,"Consensus (100, 100)"
"1999",1000,0.788400012188953,6331.76,-20,81,"Consensus",100,"Consensus (1000, 100)"
"2000",10000,0.770337523113959,6547.64,-20,81,"Consensus",100,"Consensus (10000, 100)"
"2001",1,0.341625166796377,13056,-20,82,"Consensus",1,"Consensus (1, 1)"
"2002",10,0.382520408033315,9746,-20,82,"Consensus",1,"Consensus (10, 1)"
"2003",100,0.681468164519495,5416,-18,82,"Consensus",1,"Consensus (100, 1)"
"2004",1000,0.640826580095828,5466,-20,82,"Consensus",1,"Consensus (1000, 1)"
"2005",10000,0.611637314482806,6744,-16,82,"Consensus",1,"Consensus (10000, 1)"
"2006",1,0.169213628328021,13328.4,-20,82,"Consensus",10,"Consensus (1, 10)"
"2007",10,0.673296898525985,10127,-20,82,"Consensus",10,"Consensus (10, 10)"
"2008",100,0.771273074564124,5796.6,-20,82,"Consensus",10,"Consensus (100, 10)"
"2009",1000,0.794628165647515,6113.2,-20,82,"Consensus",10,"Consensus (1000, 10)"
"2010",10000,0.794279748346581,6007.4,-20,82,"Consensus",10,"Consensus (10000, 10)"
"2011",1,0.335340889753454,13248.0666666667,-20,82,"Consensus",30,"Consensus (1, 30)"
"2012",10,0.71814048266622,10150.7333333333,-20,82,"Consensus",30,"Consensus (10, 30)"
"2013",100,0.824667240088187,6017.73333333333,-20,82,"Consensus",30,"Consensus (100, 30)"
"2014",1000,0.805746682935789,5999.93333333333,-20,82,"Consensus",30,"Consensus (1000, 30)"
"2015",10000,0.785932120245316,5987.6,-20,82,"Consensus",30,"Consensus (10000, 30)"
"2016",1,0.389110925549834,13268.04,-20,82,"Consensus",50,"Consensus (1, 50)"
"2017",10,0.751947683652374,10248.44,-20,82,"Consensus",50,"Consensus (10, 50)"
"2018",100,0.815085302757856,6100.08,-20,82,"Consensus",50,"Consensus (100, 50)"
"2019",1000,0.7998358005096,6028,-20,82,"Consensus",50,"Consensus (1000, 50)"
"2020",10000,0.79387474358531,5973.2,-20,82,"Consensus",50,"Consensus (10000, 50)"
"2021",1,0.36630492220148,13301.48,-20,82,"Consensus",100,"Consensus (1, 100)"
"2022",10,0.728227200696908,10438.42,-20,82,"Consensus",100,"Consensus (10, 100)"
"2023",100,0.794816957856561,6059.16,-20,82,"Consensus",100,"Consensus (100, 100)"
"2024",1000,0.786841071047949,6036.56,-20,82,"Consensus",100,"Consensus (1000, 100)"
"2025",10000,0.800980428981405,6058.34,-20,82,"Consensus",100,"Consensus (10000, 100)"
"2026",1,0.271099292196034,11460,-20,83,"Consensus",1,"Consensus (1, 1)"
"2027",10,0.468143871958386,9584,-20,83,"Consensus",1,"Consensus (10, 1)"
"2028",100,0.243311353480946,6772,-20,83,"Consensus",1,"Consensus (100, 1)"
"2029",1000,0.398905753055568,7308,-20,83,"Consensus",1,"Consensus (1000, 1)"
"2030",10000,0.530161614928318,6950,-20,83,"Consensus",1,"Consensus (10000, 1)"
"2031",1,0.242131730711156,11468.4,-20,83,"Consensus",10,"Consensus (1, 10)"
"2032",10,0.567861431441608,9342.8,-20,83,"Consensus",10,"Consensus (10, 10)"
"2033",100,0.672151208488145,7357.4,-20,83,"Consensus",10,"Consensus (100, 10)"
"2034",1000,0.701908514280862,6664.6,-20,83,"Consensus",10,"Consensus (1000, 10)"
"2035",10000,0.6784045181571,7076.4,-20,83,"Consensus",10,"Consensus (10000, 10)"
"2036",1,0.295422327225289,11539.7333333333,-20,83,"Consensus",30,"Consensus (1, 30)"
"2037",10,0.633879013429373,9342.53333333333,-20,83,"Consensus",30,"Consensus (10, 30)"
"2038",100,0.714696795796982,6883.8,-20,83,"Consensus",30,"Consensus (100, 30)"
"2039",1000,0.661579885756154,6696.8,-20,83,"Consensus",30,"Consensus (1000, 30)"
"2040",10000,0.711862834259229,6759.13333333333,-20,83,"Consensus",30,"Consensus (10000, 30)"
"2041",1,0.399013171722241,11558.16,-20,83,"Consensus",50,"Consensus (1, 50)"
"2042",10,0.643688032860892,9434.6,-20,83,"Consensus",50,"Consensus (10, 50)"
"2043",100,0.71033699863221,7017.48,-20,83,"Consensus",50,"Consensus (100, 50)"
"2044",1000,0.729500929070327,6620.24,-20,83,"Consensus",50,"Consensus (1000, 50)"
"2045",10000,0.685183707194469,6687.72,-20,83,"Consensus",50,"Consensus (10000, 50)"
"2046",1,0.454568192149484,11562.68,-20,83,"Consensus",100,"Consensus (1, 100)"
"2047",10,0.628567887598053,9436.56,-20,83,"Consensus",100,"Consensus (10, 100)"
"2048",100,0.706289459124315,6977.36,-20,83,"Consensus",100,"Consensus (100, 100)"
"2049",1000,0.722353872922614,6504.92,-20,83,"Consensus",100,"Consensus (1000, 100)"
"2050",10000,0.683529618159189,6665.26,-20,83,"Consensus",100,"Consensus (10000, 100)"
"2051",1,0.460697996968035,10702,-20,84,"Consensus",1,"Consensus (1, 1)"
"2052",10,0.415712184699725,7932,-19,84,"Consensus",1,"Consensus (10, 1)"
"2053",100,0.740658443104877,3968,-15,84,"Consensus",1,"Consensus (100, 1)"
"2054",1000,0.324019749671396,5364,-20,84,"Consensus",1,"Consensus (1000, 1)"
"2055",10000,0.66321516443086,5072,-17,84,"Consensus",1,"Consensus (10000, 1)"
"2056",1,0.312648592765051,10665.2,-20,84,"Consensus",10,"Consensus (1, 10)"
"2057",10,0.744895330102871,7819.8,-20,84,"Consensus",10,"Consensus (10, 10)"
"2058",100,0.818168299833922,4775,-20,84,"Consensus",10,"Consensus (100, 10)"
"2059",1000,0.788224534632298,4777.8,-20,84,"Consensus",10,"Consensus (1000, 10)"
"2060",10000,0.776256742010109,5154.8,-20,84,"Consensus",10,"Consensus (10000, 10)"
"2061",1,0.463752626803418,10799.6666666667,-20,84,"Consensus",30,"Consensus (1, 30)"
"2062",10,0.732682823819618,7722,-20,84,"Consensus",30,"Consensus (10, 30)"
"2063",100,0.789407917249166,4704.26666666667,-20,84,"Consensus",30,"Consensus (100, 30)"
"2064",1000,0.779816695680709,4695.8,-20,84,"Consensus",30,"Consensus (1000, 30)"
"2065",10000,0.790083522481528,4827.73333333333,-20,84,"Consensus",30,"Consensus (10000, 30)"
"2066",1,0.401935125433781,10833.84,-20,84,"Consensus",50,"Consensus (1, 50)"
"2067",10,0.763910719611871,7748.6,-20,84,"Consensus",50,"Consensus (10, 50)"
"2068",100,0.803475316433605,4679.48,-20,84,"Consensus",50,"Consensus (100, 50)"
"2069",1000,0.786650989246679,4744.6,-20,84,"Consensus",50,"Consensus (1000, 50)"
"2070",10000,0.819728741113872,4694.36,-20,84,"Consensus",50,"Consensus (10000, 50)"
"2071",1,0.555648539609924,10829.2,-20,84,"Consensus",100,"Consensus (1, 100)"
"2072",10,0.7538081863763,7655.26,-20,84,"Consensus",100,"Consensus (10, 100)"
"2073",100,0.779235434433063,4706.18,-20,84,"Consensus",100,"Consensus (100, 100)"
"2074",1000,0.782644445754221,4793.36,-20,84,"Consensus",100,"Consensus (1000, 100)"
"2075",10000,0.797474540623035,4767.5,-20,84,"Consensus",100,"Consensus (10000, 100)"
"2076",1,0.517029974264632,13030,-20,85,"Consensus",1,"Consensus (1, 1)"
"2077",10,0.368992442169644,10762,-20,85,"Consensus",1,"Consensus (10, 1)"
"2078",100,0.579382995612533,7232,-17,85,"Consensus",1,"Consensus (100, 1)"
"2079",1000,0.569695975915894,7332,-18,85,"Consensus",1,"Consensus (1000, 1)"
"2080",10000,0.591921745203981,7266,-20,85,"Consensus",1,"Consensus (10000, 1)"
"2081",1,0.230528399303559,13605,-20,85,"Consensus",10,"Consensus (1, 10)"
"2082",10,0.614397298520933,11270,-20,85,"Consensus",10,"Consensus (10, 10)"
"2083",100,0.778387195954229,6320.4,-20,85,"Consensus",10,"Consensus (100, 10)"
"2084",1000,0.736744451980695,6845,-20,85,"Consensus",10,"Consensus (1000, 10)"
"2085",10000,0.710411109493584,6675.4,-20,85,"Consensus",10,"Consensus (10000, 10)"
"2086",1,0.448155579448361,13584.6666666667,-20,85,"Consensus",30,"Consensus (1, 30)"
"2087",10,0.6589601479215,11111.2,-20,85,"Consensus",30,"Consensus (10, 30)"
"2088",100,0.77287696706337,6300.33333333333,-20,85,"Consensus",30,"Consensus (100, 30)"
"2089",1000,0.764938649140107,6502.2,-20,85,"Consensus",30,"Consensus (1000, 30)"
"2090",10000,0.752787370743965,6394.73333333333,-20,85,"Consensus",30,"Consensus (10000, 30)"
"2091",1,0.370905443526249,13604.8,-20,85,"Consensus",50,"Consensus (1, 50)"
"2092",10,0.669334280956782,11109.08,-20,85,"Consensus",50,"Consensus (10, 50)"
"2093",100,0.768499953422968,6397.56,-20,85,"Consensus",50,"Consensus (100, 50)"
"2094",1000,0.758617070753826,6399.28,-20,85,"Consensus",50,"Consensus (1000, 50)"
"2095",10000,0.789906535422942,6315,-20,85,"Consensus",50,"Consensus (10000, 50)"
"2096",1,0.401327890464921,13644.32,-20,85,"Consensus",100,"Consensus (1, 100)"
"2097",10,0.691672806040796,11019.36,-20,85,"Consensus",100,"Consensus (10, 100)"
"2098",100,0.786483886670778,6402.04,-20,85,"Consensus",100,"Consensus (100, 100)"
"2099",1000,0.751245732966867,6378.16,-20,85,"Consensus",100,"Consensus (1000, 100)"
"2100",10000,0.763209589823225,6301.78,-20,85,"Consensus",100,"Consensus (10000, 100)"
"2101",1,0.310111720849388,11906,-20,86,"Consensus",1,"Consensus (1, 1)"
"2102",10,0.413330639191326,10290,-20,86,"Consensus",1,"Consensus (10, 1)"
"2103",100,0.511510527258757,7826,-16,86,"Consensus",1,"Consensus (100, 1)"
"2104",1000,0.483111751439062,8058,-19,86,"Consensus",1,"Consensus (1000, 1)"
"2105",10000,0.19998229623066,8062,-20,86,"Consensus",1,"Consensus (10000, 1)"
"2106",1,0.109036828136685,11994.2,-20,86,"Consensus",10,"Consensus (1, 10)"
"2107",10,0.430587517389037,10827.2,-20,86,"Consensus",10,"Consensus (10, 10)"
"2108",100,0.586744718398415,7684.6,-20,86,"Consensus",10,"Consensus (100, 10)"
"2109",1000,0.588291510146434,7974.6,-20,86,"Consensus",10,"Consensus (1000, 10)"
"2110",10000,0.653297291526061,7638.2,-20,86,"Consensus",10,"Consensus (10000, 10)"
"2111",1,0.249749659813335,11904.9333333333,-20,86,"Consensus",30,"Consensus (1, 30)"
"2112",10,0.343403854188558,10771.4666666667,-20,86,"Consensus",30,"Consensus (10, 30)"
"2113",100,0.633057146920579,7673.53333333333,-20,86,"Consensus",30,"Consensus (100, 30)"
"2114",1000,0.641496908306911,7728.33333333333,-20,86,"Consensus",30,"Consensus (1000, 30)"
"2115",10000,0.618343843587933,7780.8,-20,86,"Consensus",30,"Consensus (10000, 30)"
"2116",1,0.277436421465852,11892.08,-20,86,"Consensus",50,"Consensus (1, 50)"
"2117",10,0.437772575508914,10673.44,-20,86,"Consensus",50,"Consensus (10, 50)"
"2118",100,0.634717505391549,7643.44,-20,86,"Consensus",50,"Consensus (100, 50)"
"2119",1000,0.637414571059761,7754.28,-20,86,"Consensus",50,"Consensus (1000, 50)"
"2120",10000,0.617156891195508,7756.96,-20,86,"Consensus",50,"Consensus (10000, 50)"
"2121",1,0.270394842936127,11899.2,-20,86,"Consensus",100,"Consensus (1, 100)"
"2122",10,0.495795852216747,10676.2,-20,86,"Consensus",100,"Consensus (10, 100)"
"2123",100,0.598630990744419,7698.92,-20,86,"Consensus",100,"Consensus (100, 100)"
"2124",1000,0.61369380247293,7701.36,-20,86,"Consensus",100,"Consensus (1000, 100)"
"2125",10000,0.615949140438551,7733.46,-20,86,"Consensus",100,"Consensus (10000, 100)"
"2126",1,0.265890472316866,12194,-20,87,"Consensus",1,"Consensus (1, 1)"
"2127",10,0.349676620639482,9252,-19,87,"Consensus",1,"Consensus (10, 1)"
"2128",100,0.651982943038113,5638,-17,87,"Consensus",1,"Consensus (100, 1)"
"2129",1000,0.539395024926498,7156,-16,87,"Consensus",1,"Consensus (1000, 1)"
"2130",10000,0.684986121503874,5064,-17,87,"Consensus",1,"Consensus (10000, 1)"
"2131",1,0.268400702301807,11834,-20,87,"Consensus",10,"Consensus (1, 10)"
"2132",10,0.663888568730148,9031.2,-20,87,"Consensus",10,"Consensus (10, 10)"
"2133",100,0.701514004560673,5744.8,-20,87,"Consensus",10,"Consensus (100, 10)"
"2134",1000,0.710989175572343,6025.2,-20,87,"Consensus",10,"Consensus (1000, 10)"
"2135",10000,0.724418636899879,5847.4,-20,87,"Consensus",10,"Consensus (10000, 10)"
"2136",1,0.429769354797168,11873.3333333333,-20,87,"Consensus",30,"Consensus (1, 30)"
"2137",10,0.728156776515857,8710,-20,87,"Consensus",30,"Consensus (10, 30)"
"2138",100,0.733383584330432,5828.33333333333,-20,87,"Consensus",30,"Consensus (100, 30)"
"2139",1000,0.724650698787971,5861,-20,87,"Consensus",30,"Consensus (1000, 30)"
"2140",10000,0.710162806097111,5693.6,-20,87,"Consensus",30,"Consensus (10000, 30)"
"2141",1,0.421057701758353,11860.88,-20,87,"Consensus",50,"Consensus (1, 50)"
"2142",10,0.702654184685881,8666.24,-20,87,"Consensus",50,"Consensus (10, 50)"
"2143",100,0.728851633835857,5884.56,-20,87,"Consensus",50,"Consensus (100, 50)"
"2144",1000,0.725217319899242,5866.96,-20,87,"Consensus",50,"Consensus (1000, 50)"
"2145",10000,0.735361241623268,5824.48,-20,87,"Consensus",50,"Consensus (10000, 50)"
"2146",1,0.564561550350978,11870.22,-20,87,"Consensus",100,"Consensus (1, 100)"
"2147",10,0.711272118258573,8677.74,-20,87,"Consensus",100,"Consensus (10, 100)"
"2148",100,0.715700418287582,5872.54,-20,87,"Consensus",100,"Consensus (100, 100)"
"2149",1000,0.736818736991284,5805.48,-20,87,"Consensus",100,"Consensus (1000, 100)"
"2150",10000,0.721039377568566,5893.64,-20,87,"Consensus",100,"Consensus (10000, 100)"
"2151",1,0.270757592914784,12316,-20,88,"Consensus",1,"Consensus (1, 1)"
"2152",10,0.259919600972176,11086,-20,88,"Consensus",1,"Consensus (10, 1)"
"2153",100,0.500732340941855,8254,-20,88,"Consensus",1,"Consensus (100, 1)"
"2154",1000,0.563768997700816,6912,-19,88,"Consensus",1,"Consensus (1000, 1)"
"2155",10000,0.440458428831575,6492,-20,88,"Consensus",1,"Consensus (10000, 1)"
"2156",1,0.154096679838332,12422.2,-20,88,"Consensus",10,"Consensus (1, 10)"
"2157",10,0.497206721444876,10872.8,-20,88,"Consensus",10,"Consensus (10, 10)"
"2158",100,0.660843699317674,7584.6,-20,88,"Consensus",10,"Consensus (100, 10)"
"2159",1000,0.664145460474555,7028,-20,88,"Consensus",10,"Consensus (1000, 10)"
"2160",10000,0.649135159099334,7476.4,-20,88,"Consensus",10,"Consensus (10000, 10)"
"2161",1,0.199266026782468,12431.0666666667,-20,88,"Consensus",30,"Consensus (1, 30)"
"2162",10,0.593922319950216,10418.6,-20,88,"Consensus",30,"Consensus (10, 30)"
"2163",100,0.658113518664468,7391.66666666667,-20,88,"Consensus",30,"Consensus (100, 30)"
"2164",1000,0.67140929618188,7080.4,-20,88,"Consensus",30,"Consensus (1000, 30)"
"2165",10000,0.686474569628285,7267.06666666667,-20,88,"Consensus",30,"Consensus (10000, 30)"
"2166",1,0.214765748547944,12430.64,-20,88,"Consensus",50,"Consensus (1, 50)"
"2167",10,0.576777521673963,10496.52,-20,88,"Consensus",50,"Consensus (10, 50)"
"2168",100,0.672654764173073,7389.52,-20,88,"Consensus",50,"Consensus (100, 50)"
"2169",1000,0.682603027490534,7191.28,-20,88,"Consensus",50,"Consensus (1000, 50)"
"2170",10000,0.697441969680993,7325.84,-20,88,"Consensus",50,"Consensus (10000, 50)"
"2171",1,0.267619123252951,12444.16,-20,88,"Consensus",100,"Consensus (1, 100)"
"2172",10,0.638692969458748,10527.52,-20,88,"Consensus",100,"Consensus (10, 100)"
"2173",100,0.664142551196071,7361,-20,88,"Consensus",100,"Consensus (100, 100)"
"2174",1000,0.678288237398195,7240.52,-20,88,"Consensus",100,"Consensus (1000, 100)"
"2175",10000,0.692167276085254,7294.1,-20,88,"Consensus",100,"Consensus (10000, 100)"
"2176",1,0.343435163952113,11890,-20,89,"Consensus",1,"Consensus (1, 1)"
"2177",10,0.442786562509546,10220,-20,89,"Consensus",1,"Consensus (10, 1)"
"2178",100,0.640918260291056,5940,-20,89,"Consensus",1,"Consensus (100, 1)"
"2179",1000,0.632340008808942,6038,-14,89,"Consensus",1,"Consensus (1000, 1)"
"2180",10000,0.708537965650115,4878,-13,89,"Consensus",1,"Consensus (10000, 1)"
"2181",1,0.261286637334022,12325,-20,89,"Consensus",10,"Consensus (1, 10)"
"2182",10,0.698235559547495,9657.2,-20,89,"Consensus",10,"Consensus (10, 10)"
"2183",100,0.733012088108101,5947.4,-20,89,"Consensus",10,"Consensus (100, 10)"
"2184",1000,0.706744703704835,6662,-20,89,"Consensus",10,"Consensus (1000, 10)"
"2185",10000,0.72960909303207,6131.4,-20,89,"Consensus",10,"Consensus (10000, 10)"
"2186",1,0.323972625705507,12341.8,-20,89,"Consensus",30,"Consensus (1, 30)"
"2187",10,0.608434083105839,9724.13333333333,-20,89,"Consensus",30,"Consensus (10, 30)"
"2188",100,0.7513357092525,6117.6,-20,89,"Consensus",30,"Consensus (100, 30)"
"2189",1000,0.732968698707014,6431.53333333333,-20,89,"Consensus",30,"Consensus (1000, 30)"
"2190",10000,0.720232711581111,6302,-20,89,"Consensus",30,"Consensus (10000, 30)"
"2191",1,0.242860753576174,12374.52,-20,89,"Consensus",50,"Consensus (1, 50)"
"21921",10,0.634870673273623,9689,-20,89,"Consensus",50,"Consensus (10, 50)"
"2193",100,0.732545738930336,6170.68,-20,89,"Consensus",50,"Consensus (100, 50)"
"2194",1000,0.735191217080659,6449.44,-20,89,"Consensus",50,"Consensus (1000, 50)"
"2195",10000,0.732502731105682,6118.56,-20,89,"Consensus",50,"Consensus (10000, 50)"
"2196",1,0.314580877167785,12358.72,-20,89,"Consensus",100,"Consensus (1, 100)"
"2197",10,0.702437355393028,9629.34,-20,89,"Consensus",100,"Consensus (10, 100)"
"2198",100,0.72478174514058,6210.28,-20,89,"Consensus",100,"Consensus (100, 100)"
"2199",1000,0.71661839321079,6356.94,-20,89,"Consensus",100,"Consensus (1000, 100)"
"2200",10000,0.72700364268835,6126.96,-20,89,"Consensus",100,"Consensus (10000, 100)"
"2201",1,0.355884316151029,12320,-20,8,"Consensus",1,"Consensus (1, 1)"
"2202",10,0.319433696706202,10550,-20,8,"Consensus",1,"Consensus (10, 1)"
"2203",100,0.481374156925167,8720,-18,8,"Consensus",1,"Consensus (100, 1)"
"2204",1000,0.475331972763446,8608,-19,8,"Consensus",1,"Consensus (1000, 1)"
"2205",10000,0.342682901281125,9338,-20,8,"Consensus",1,"Consensus (10000, 1)"
"2206",1,0.120181801607728,12840.8,-20,8,"Consensus",10,"Consensus (1, 10)"
"2207",10,0.32555602309964,11293,-20,8,"Consensus",10,"Consensus (10, 10)"
"2208",100,0.529916355605532,9151,-20,8,"Consensus",10,"Consensus (100, 10)"
"2209",1000,0.582719310670054,8648.4,-20,8,"Consensus",10,"Consensus (1000, 10)"
"2210",10000,0.534998145573087,9187.6,-20,8,"Consensus",10,"Consensus (10000, 10)"
"2211",1,0.233905546833594,12754.1333333333,-20,8,"Consensus",30,"Consensus (1, 30)"
"2212",10,0.550454642180365,11424.3333333333,-20,8,"Consensus",30,"Consensus (10, 30)"
"2213",100,0.589405713875921,8778.6,-20,8,"Consensus",30,"Consensus (100, 30)"
"2214",1000,0.581069821960263,8884.93333333333,-20,8,"Consensus",30,"Consensus (1000, 30)"
"2215",10000,0.540045154058225,9147.4,-20,8,"Consensus",30,"Consensus (10000, 30)"
"2216",1,0.201636810701288,12776.6,-20,8,"Consensus",50,"Consensus (1, 50)"
"2217",10,0.518600495925153,11296.56,-20,8,"Consensus",50,"Consensus (10, 50)"
"2218",100,0.557037500951132,8902.16,-20,8,"Consensus",50,"Consensus (100, 50)"
"2219",1000,0.578199573789777,8977.48,-20,8,"Consensus",50,"Consensus (1000, 50)"
"2220",10000,0.537788393734902,8983.88,-20,8,"Consensus",50,"Consensus (10000, 50)"
"2221",1,0.17544396380194,12789,-20,8,"Consensus",100,"Consensus (1, 100)"
"2222",10,0.554176109003966,11325.78,-20,8,"Consensus",100,"Consensus (10, 100)"
"2223",100,0.555605779209441,8979.58,-20,8,"Consensus",100,"Consensus (100, 100)"
"2224",1000,0.542920092279176,8945.44,-20,8,"Consensus",100,"Consensus (1000, 100)"
"2225",10000,0.541328972264853,9098.2,-20,8,"Consensus",100,"Consensus (10000, 100)"
"2226",1,0.459306074290866,12030,-20,90,"Consensus",1,"Consensus (1, 1)"
"2227",10,0.55532337464888,8836,-20,90,"Consensus",1,"Consensus (10, 1)"
"2228",100,0.387376380971007,7358,-20,90,"Consensus",1,"Consensus (100, 1)"
"2229",1000,0.771099649109628,3822,-20,90,"Consensus",1,"Consensus (1000, 1)"
"2230",10000,0.600599042115448,6496,-18,90,"Consensus",1,"Consensus (10000, 1)"
"2231",1,0.408866807198695,12132.8,-20,90,"Consensus",10,"Consensus (1, 10)"
"2232",10,0.703183670112617,8219.8,-20,90,"Consensus",10,"Consensus (10, 10)"
"2233",100,0.776492230568963,5028.6,-20,90,"Consensus",10,"Consensus (100, 10)"
"2234",1000,0.780437031272112,4982.6,-20,90,"Consensus",10,"Consensus (1000, 10)"
"2235",10000,0.724383454539621,5789,-20,90,"Consensus",10,"Consensus (10000, 10)"
