,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
YHR154W,0.863900,1.473900,1.103900,0.953900,0.253900,-0.266100,-0.786100,-0.896100,-1.216100,-1.146100,-0.946100,-0.176100,0.463900,0.723900,0.833900,0.453900,0.323900,-0.346100,0.103900,-0.416100,-0.566100,-0.646100,-0.666100,-0.476100,-0.346100,-0.016100,0.383900,0.523900,0.453900,0.103900,0.123900,-0.146100,0.013900,-0.146100,-0.356100,-0.076100,-0.296100,0.153900,0.143900,0.383900,0.093900
YIL140W,0.791000,1.041000,0.621000,0.521000,-0.049000,-0.559000,-1.129000,-1.159000,-1.489000,-1.369000,-1.319000,-0.359000,0.331000,0.881000,0.871000,0.701000,0.491000,0.071000,0.141000,-0.499000,-0.689000,-0.709000,-0.729000,-0.549000,0.001000,0.391000,0.681000,0.851000,0.611000,0.391000,0.231000,-0.249000,0.051000,-0.189000,-0.219000,-0.059000,-0.129000,0.291000,0.411000,0.521000,0.561000
YJL187C,0.254900,0.914900,0.844900,0.694900,0.174900,-0.375100,-0.945100,-1.115100,-1.435100,-1.385100,-1.115100,-0.195100,0.404900,0.784900,0.874900,0.664900,0.524900,-0.055100,0.284900,-0.235100,-0.445100,-0.635100,-0.515100,-0.405100,-0.075100,0.084900,0.554900,0.654900,0.624900,0.264900,0.204900,-0.215100,0.034900,-0.195100,-0.215100,-0.105100,-0.135100,0.124900,0.204900,0.424900,0.194900
YMR078C,0.058300,0.788300,0.588300,0.778300,0.468300,-0.091700,-0.401700,-0.341700,-0.661700,-0.721700,-0.501700,-0.031700,0.508300,0.488300,0.638300,0.378300,0.368300,-0.161700,0.228300,-0.161700,-0.331700,-0.391700,-0.421700,-0.381700,-0.231700,-0.181700,0.268300,0.288300,0.298300,0.048300,-0.011700,-0.281700,0.028300,-0.221700,-0.281700,-0.211700,-0.201700,-0.061700,-0.021700,0.218300,-0.131700
YMR199W,0.647600,0.917600,0.537600,0.697600,0.347600,-0.082400,-0.532400,-0.702400,-1.132400,-1.332400,-1.162400,-0.162400,0.527600,0.737600,0.817600,0.597600,0.437600,0.067600,0.277600,-0.312400,-0.572400,-0.642400,-0.462400,-0.222400,-0.052400,0.117600,0.397600,0.577600,0.317600,0.077600,-0.032400,-0.262400,-0.072400,-0.352400,-0.372400,-0.032400,-0.182400,0.137600,0.117600,0.317600,0.007600
YNL055C,0.564100,0.064100,0.294100,0.104100,0.184100,-0.035900,-0.145900,-0.185900,-0.105900,-0.285900,0.014100,-0.335900,-0.015900,0.104100,0.134100,0.144100,0.144100,-0.085900,0.124100,-0.045900,-0.035900,-0.185900,-0.035900,-0.175900,0.104100,0.334100,0.244100,0.094100,-0.055900,0.104100,-0.125900,-0.555900,-0.185900,0.094100,-0.185900,0.164100,-0.085900,-0.035900,-0.155900,-0.015900,0.064100
YNL165W,0.336800,0.526800,0.636800,0.456800,0.226800,-0.093200,-0.223200,-0.133200,-0.143200,-0.253200,-0.213200,-0.123200,0.336800,0.336800,0.456800,0.166800,0.196800,-0.283200,0.146800,-0.183200,-0.173200,-0.213200,-0.223200,-0.213200,-0.213200,-0.183200,0.126800,0.196800,0.136800,-0.003200,-0.093200,-0.373200,-0.133200,-0.073200,-0.363200,-0.073200,-0.283200,-0.003200,-0.153200,0.166800,-0.033200
YOL007C,0.878500,1.078500,0.948500,0.768500,0.328500,-0.441500,-0.921500,-1.191500,-1.611500,-1.861500,-1.601500,-0.661500,0.258500,0.838500,1.018500,0.868500,0.778500,0.408500,0.498500,-0.181500,-0.451500,-0.661500,-0.681500,-0.561500,-0.061500,0.328500,0.688500,0.768500,0.518500,0.348500,0.108500,-0.171500,-0.041500,-0.191500,-0.331500,-0.251500,-0.411500,0.028500,0.118500,0.408500,0.298500
YOR114W,0.891700,1.451700,1.351700,0.991700,0.391700,-0.058300,-0.298300,-0.638300,-0.628300,-0.658300,-0.548300,-0.358300,0.221700,0.361700,0.711700,0.401700,0.421700,-0.068300,0.151700,-0.438300,-0.618300,-0.658300,-0.578300,-0.398300,-0.378300,-0.198300,0.281700,0.311700,0.251700,-0.028300,-0.038300,-0.238300,-0.188300,-0.268300,-0.388300,-0.228300,-0.318300,-0.098300,-0.148300,0.181700,0.091700
YOR176W,-0.176300,0.323700,0.163700,0.433700,0.153700,-0.226300,-0.446300,-0.356300,-0.456300,-0.476300,-0.296300,-0.146300,0.233700,0.293700,0.503700,0.173700,0.213700,-0.416300,0.173700,-0.146300,-0.306300,-0.246300,-0.126300,-0.226300,-0.036300,-0.076300,0.253700,0.413700,0.233700,0.153700,-0.096300,-0.366300,0.023700,-0.026300,-0.126300,0.233700,-0.106300,0.303700,0.073700,0.253700,0.273700
YOR321W,0.229500,0.879500,0.679500,0.879500,0.519500,-0.100500,-0.630500,-0.480500,-0.720500,-0.730500,-0.730500,-0.290500,0.119500,0.349500,0.639500,0.169500,0.269500,-0.460500,0.279500,-0.530500,-0.430500,-0.420500,-0.260500,-0.310500,-0.140500,-0.220500,0.489500,0.529500,0.469500,0.089500,0.039500,-0.440500,0.049500,-0.230500,-0.160500,-0.120500,-0.090500,0.089500,0.159500,0.339500,0.229500
YHR110W,0.473400,0.663400,0.823400,0.743400,0.503400,-0.216600,-0.646600,-0.706600,-0.716600,-1.006600,-0.626600,-0.206600,0.333400,0.503400,0.613400,0.473400,0.093400,-0.076600,-0.016600,-0.306600,-0.696600,-0.396600,-0.476600,-0.286600,-0.226600,0.153400,0.393400,0.413400,0.153400,0.213400,-0.106600,-0.236600,-0.046600,0.093400,-0.296600,0.043400,-0.226600,0.093400,0.023400,0.413400,0.303400
YIL132C,0.120200,0.770200,0.580200,0.750200,0.260200,0.080200,-0.189800,0.030200,-0.209800,-0.299800,-0.409800,-0.159800,0.070200,0.270200,0.380200,0.080200,0.200200,-0.179800,0.190200,-0.049800,-0.369800,-0.199800,-0.299800,-0.229800,-0.239800,-0.249800,0.130200,0.070200,0.170200,0.080200,-0.079800,-0.279800,0.040200,-0.099800,-0.189800,-0.319800,-0.139800,-0.089800,-0.069800,0.250200,-0.169800
YKL089W,0.272700,0.582700,0.692700,0.562700,0.362700,0.072700,-0.197300,-0.187300,-0.417300,-0.367300,-0.357300,0.062700,0.432700,0.552700,0.652700,0.162700,0.192700,-0.177300,0.152700,-0.027300,-0.287300,-0.237300,-0.447300,-0.247300,-0.297300,-0.237300,0.072700,0.302700,0.032700,-0.037300,-0.127300,-0.217300,-0.207300,-0.087300,-0.327300,-0.137300,-0.287300,0.142700,-0.167300,-0.077300,-0.147300
YKL092C,-0.206300,0.443700,0.103700,0.373700,0.133700,-0.226300,-0.456300,-0.256300,-0.426300,-0.436300,-0.386300,0.093700,0.383700,0.313700,0.493700,0.113700,0.023700,-0.376300,0.093700,-0.126300,-0.226300,0.003700,-0.186300,0.013700,-0.186300,-0.216300,0.153700,0.353700,0.143700,-0.046300,-0.166300,-0.136300,0.253700,-0.026300,-0.086300,0.173700,-0.076300,0.253700,0.123700,0.363700,-0.156300
YKL165C,0.031200,0.701200,0.541200,0.801200,0.501200,0.001200,-0.448800,-0.208800,-0.498800,-0.548800,-0.678800,-0.148800,0.161200,0.341200,0.491200,0.101200,0.131200,-0.298800,0.251200,-0.398800,-0.238800,-0.438800,-0.228800,-0.358800,-0.198800,-0.478800,0.231200,0.441200,0.241200,0.061200,-0.028800,-0.378800,0.161200,-0.258800,-0.048800,0.081200,-0.088800,0.111200,0.121200,0.271200,0.201200
YML100W,0.390700,0.240700,-0.479300,-0.429300,-0.869300,-0.939300,-1.509300,-1.469300,-1.799300,-1.349300,-1.329300,-1.139300,-0.439300,0.420700,0.620700,0.350700,0.410700,-0.429300,-0.029300,-0.749300,-0.699300,-0.539300,-0.459300,-0.299300,0.120700,0.690700,1.010700,1.100700,1.030700,0.680700,0.630700,0.090700,0.420700,0.450700,0.420700,0.840700,0.760700,1.020700,0.980700,1.070700,1.200700
YPL124W,0.725100,1.015100,1.025100,0.885100,0.575100,0.055100,-0.194900,-0.414900,-0.644900,-0.684900,-0.524900,-0.104900,0.535100,0.575100,0.625100,0.215100,0.215100,-0.124900,-0.094900,-0.044900,-0.344900,-0.444900,-0.674900,-0.324900,-0.464900,-0.124900,0.105100,0.435100,-0.014900,0.015100,-0.264900,-0.054900,-0.294900,-0.034900,-0.424900,-0.364900,-0.384900,0.115100,-0.234900,0.355100,-0.184900
YBR161W,0.398500,0.608500,0.678500,0.688500,0.298500,-0.151500,-0.521500,-0.441500,-0.451500,-0.671500,-0.581500,-0.291500,0.218500,0.338500,0.508500,0.128500,0.158500,-0.371500,0.108500,-0.231500,-0.291500,-0.331500,-0.291500,-0.271500,-0.221500,-0.111500,0.348500,0.518500,0.248500,0.088500,-0.051500,-0.261500,-0.021500,-0.111500,-0.241500,-0.051500,-0.131500,0.158500,0.088500,0.428500,0.088500
YDL101C,0.815100,1.385100,0.945100,0.785100,0.265100,-0.224900,-0.304900,-0.224900,-0.404900,-0.504900,-0.654900,-0.264900,0.305100,0.425100,0.645100,0.115100,0.175100,-0.404900,0.155100,-0.344900,-0.204900,-0.474900,-0.414900,-0.494900,-0.344900,-0.434900,0.255100,0.325100,0.235100,-0.054900,-0.014900,-0.144900,-0.024900,-0.254900,-0.274900,-0.164900,-0.334900,-0.034900,-0.064900,0.265100,-0.024900
YDR518W,0.332000,0.562000,0.602000,0.722000,0.462000,0.022000,-0.338000,-0.188000,-0.388000,-0.508000,-0.468000,-0.248000,-0.068000,0.132000,0.342000,0.192000,0.152000,-0.368000,0.202000,-0.258000,-0.308000,-0.258000,-0.198000,-0.248000,-0.088000,-0.218000,0.222000,0.392000,0.162000,0.122000,-0.078000,-0.418000,0.072000,-0.028000,-0.108000,-0.088000,-0.168000,-0.018000,0.032000,0.262000,0.072000
YGL027C,-0.071000,0.539000,0.379000,0.709000,0.479000,-0.051000,-0.491000,-0.171000,-0.281000,-0.441000,-0.331000,-0.161000,0.189000,0.239000,0.499000,0.259000,0.279000,-0.191000,0.199000,-0.121000,-0.331000,-0.111000,-0.231000,-0.181000,-0.281000,-0.091000,0.209000,0.289000,0.199000,0.009000,-0.091000,-0.391000,-0.011000,-0.111000,-0.221000,0.009000,-0.201000,-0.071000,-0.041000,0.199000,-0.011000
YJL173C,0.649500,0.519500,1.279500,0.809500,0.369500,-0.060500,-0.380500,-0.370500,-0.170500,-0.540500,-0.170500,-0.150500,0.429500,0.569500,0.709500,0.429500,0.119500,-0.050500,-0.050500,-0.280500,-0.460500,-0.220500,-0.420500,-0.190500,-0.320500,0.169500,0.329500,0.309500,-0.160500,0.129500,-0.550500,-0.420500,-0.460500,0.159500,-0.750500,-0.110500,-0.630500,0.019500,-0.240500,0.249500,-0.090500
YJR116W,0.081200,0.311200,0.341200,0.321200,0.181200,-0.098800,-0.138800,-0.228800,-0.258800,-0.048800,0.071200,-0.168800,0.141200,0.251200,0.371200,0.211200,0.331200,-0.328800,0.201200,-0.098800,-0.068800,-0.028800,-0.108800,-0.258800,-0.118800,0.011200,0.071200,0.141200,0.211200,-0.078800,0.011200,-0.578800,-0.218800,-0.108800,-0.168800,-0.078800,-0.088800,0.031200,-0.058800,-0.018800,0.061200
YLR383W,0.208000,0.898000,0.828000,0.928000,0.478000,0.098000,-0.332000,-0.162000,-0.492000,-0.522000,-0.612000,-0.152000,0.258000,0.308000,0.628000,0.308000,0.298000,-0.292000,0.168000,-0.182000,-0.242000,-0.272000,-0.422000,-0.372000,-0.422000,-0.212000,0.188000,0.208000,0.258000,-0.022000,-0.032000,-0.212000,-0.042000,-0.162000,-0.292000,-0.092000,-0.282000,0.018000,-0.112000,0.068000,-0.212000
YNL263C,-0.069300,0.260700,0.190700,0.270700,0.290700,-0.249300,-0.269300,-0.279300,-0.229300,-0.429300,-0.239300,-0.259300,0.080700,0.190700,0.310700,0.120700,0.170700,-0.229300,0.190700,-0.119300,-0.099300,-0.199300,-0.089300,-0.179300,0.050700,0.140700,0.330700,0.390700,0.120700,0.140700,-0.119300,-0.299300,-0.039300,0.050700,-0.159300,0.010700,-0.159300,0.110700,-0.049300,0.150700,0.190700
YOR008C,0.317800,0.287800,0.217800,0.177800,0.177800,-0.212200,-0.322200,-0.222200,-0.172200,-0.142200,-0.222200,-0.232200,0.017800,0.127800,0.137800,0.047800,0.047800,-0.212200,0.107800,-0.132200,-0.132200,-0.102200,-0.022200,-0.082200,-0.022200,-0.112200,0.127800,0.277800,0.047800,0.067800,-0.042200,-0.332200,-0.012200,0.127800,-0.002200,0.137800,-0.042200,0.057800,0.007800,0.167800,0.087800
YEL047C,0.795600,0.915600,0.925600,0.905600,0.645600,0.055600,-0.434400,-0.514400,-0.644400,-0.944400,-0.704400,-0.554400,-0.124400,0.165600,0.315600,0.275600,0.155600,-0.374400,0.175600,-0.204400,-0.344400,-0.224400,-0.244400,-0.364400,-0.144400,0.115600,0.265600,0.285600,0.375600,0.155600,0.035600,-0.594400,-0.054400,-0.144400,-0.184400,-0.054400,-0.154400,0.065600,0.045600,0.235600,0.095600
YKL101W,0.081200,0.921200,0.631200,0.741200,0.191200,-0.118800,-0.688800,-0.558800,-1.138800,-0.958800,-1.118800,-0.298800,0.261200,0.781200,0.841200,0.661200,0.521200,0.011200,0.281200,-0.188800,-0.418800,-0.438800,-0.608800,-0.428800,-0.258800,0.051200,0.391200,0.611200,0.441200,0.211200,0.091200,-0.138800,0.011200,-0.228800,-0.288800,-0.078800,-0.288800,0.091200,0.091200,0.271200,0.061200
YKR013W,0.690000,0.110000,0.320000,0.160000,0.320000,0.060000,-0.040000,-0.290000,-0.500000,-0.580000,-0.580000,-0.560000,-0.090000,0.330000,0.290000,0.530000,0.380000,0.510000,0.240000,0.160000,-0.010000,-0.370000,-0.330000,-0.300000,0.000000,0.480000,0.250000,0.330000,-0.020000,0.320000,0.010000,-0.270000,-0.270000,0.070000,-0.350000,-0.080000,-0.400000,-0.120000,-0.330000,-0.200000,0.130000
YLR042C,-1.150500,-0.450500,-0.590500,-0.340500,-0.850500,-0.750500,-1.180500,-1.050500,-1.350500,-1.410500,-1.510500,-0.670500,0.109500,1.019500,1.109500,1.269500,1.139500,0.849500,0.799500,0.219500,0.089500,-0.120500,-0.300500,-0.270500,0.149500,0.609500,0.919500,1.089500,0.809500,0.769500,0.439500,-0.070500,0.099500,0.179500,-0.160500,-0.230500,-0.240500,-0.050500,0.209500,0.509500,0.359500
YML061C,-0.048800,0.581200,0.541200,0.581200,0.361200,0.061200,-0.258800,-0.198800,-0.408800,-0.548800,-0.468800,-0.078800,0.301200,0.351200,0.471200,0.241200,0.221200,-0.248800,0.331200,0.041200,-0.238800,-0.208800,-0.308800,-0.318800,-0.298800,-0.298800,0.121200,0.331200,0.271200,0.091200,0.001200,-0.248800,0.081200,-0.088800,-0.118800,-0.178800,-0.248800,-0.078800,-0.068800,0.161200,-0.178800
YDL093W,0.089800,0.709800,0.609800,0.919800,0.589800,-0.040200,-0.560200,-0.350200,-0.490200,-0.630200,-0.650200,-0.370200,-0.010200,0.209800,0.469800,0.119800,0.159800,-0.450200,0.209800,-0.320200,-0.250200,-0.180200,-0.180200,-0.260200,-0.210200,-0.220200,0.289800,0.439800,0.369800,0.089800,-0.030200,-0.460200,0.139800,-0.170200,-0.090200,-0.000200,-0.120200,0.049800,0.109800,0.339800,0.129800
YFL052W,-0.233400,0.076600,-0.103400,0.096600,0.026600,-0.133400,-0.263400,-0.323400,-0.483400,-0.463400,-0.393400,-0.353400,-0.333400,-0.073400,0.316600,0.116600,0.136600,-0.313400,0.036600,-0.263400,-0.213400,-0.163400,-0.103400,-0.093400,-0.093400,-0.063400,0.286600,0.296600,0.386600,-0.033400,0.006600,-0.023400,0.086600,0.046600,0.126600,0.346600,0.306600,0.436600,0.496600,0.506600,0.386600
YGL175C,-0.254400,0.615600,0.195600,0.435600,0.195600,-0.004400,-0.164400,-0.064400,-0.284400,-0.184400,-0.314400,-0.064400,0.145600,0.215600,0.265600,0.005600,0.265600,-0.174400,0.185600,-0.094400,-0.134400,-0.064400,-0.234400,-0.074400,-0.244400,-0.194400,0.085600,0.095600,0.215600,-0.044400,0.035600,-0.084400,0.055600,-0.144400,-0.174400,0.035600,-0.054400,0.115600,-0.094400,0.085600,-0.104400
YLR151C,0.246600,0.746600,0.886600,0.866600,0.626600,0.076600,-0.073400,-0.153400,-0.153400,-0.473400,-0.463400,-0.213400,0.156600,0.096600,0.436600,0.016600,0.066600,-0.533400,-0.003400,-0.203400,-0.293400,-0.203400,-0.253400,-0.203400,-0.393400,-0.423400,0.096600,0.236600,0.056600,-0.063400,-0.223400,-0.103400,0.006600,-0.093400,-0.133400,0.026600,-0.153400,0.116600,-0.033400,0.286600,-0.203400
YLR381W,0.332000,0.732000,0.652000,0.642000,0.332000,0.042000,-0.348000,-0.258000,-0.508000,-0.608000,-0.658000,-0.398000,-0.068000,0.232000,0.432000,0.102000,0.202000,-0.318000,0.372000,-0.238000,-0.168000,-0.158000,-0.188000,-0.418000,-0.238000,-0.298000,0.212000,0.232000,0.352000,-0.028000,0.052000,-0.328000,0.152000,-0.088000,-0.018000,-0.058000,-0.028000,-0.078000,0.112000,0.292000,0.022000
YPL163C,0.362900,0.472900,0.312900,0.422900,0.162900,-0.137100,-0.577100,-0.697100,-1.077100,-1.197100,-1.247100,-0.607100,0.052900,0.502900,0.622900,0.672900,0.432900,0.452900,0.332900,0.132900,-0.077100,-0.287100,-0.347100,-0.367100,-0.117100,0.432900,0.372900,0.622900,0.192900,0.432900,0.122900,-0.057100,0.042900,0.022900,-0.237100,0.022900,-0.367100,-0.027100,-0.097100,0.082900,0.232900
YAL034W-A,0.075900,0.515900,0.605900,0.605900,0.365900,0.245900,-0.024100,-0.074100,-0.254100,-0.314100,-0.344100,-0.094100,0.305900,0.395900,0.615900,0.215900,0.075900,-0.114100,0.065900,0.075900,-0.234100,-0.154100,-0.414100,-0.124100,-0.314100,-0.224100,0.075900,0.085900,-0.014100,-0.064100,-0.134100,-0.224100,-0.064100,-0.054100,-0.324100,-0.194100,-0.194100,0.025900,-0.164100,0.065900,-0.304100
YAL053W,0.122700,0.682700,0.342700,0.652700,0.512700,0.202700,-0.047300,0.082700,-0.107300,-0.247300,-0.237300,0.092700,0.182700,0.282700,0.372700,-0.047300,0.142700,-0.367300,0.232700,-0.147300,-0.137300,-0.257300,-0.077300,-0.147300,-0.007300,-0.297300,0.202700,0.242700,0.012700,-0.157300,-0.247300,-0.627300,-0.057300,-0.377300,-0.217300,-0.097300,-0.237300,-0.047300,-0.097300,0.022700,-0.097300
YDR263C,0.068000,0.618000,0.368000,0.598000,0.198000,-0.142000,-0.362000,-0.002000,-0.162000,-0.252000,-0.262000,-0.022000,0.108000,0.168000,0.378000,0.108000,0.048000,-0.292000,0.108000,-0.202000,-0.132000,0.088000,-0.082000,-0.042000,-0.172000,-0.112000,0.068000,0.178000,0.138000,-0.122000,-0.092000,-0.402000,0.018000,-0.132000,-0.152000,-0.032000,-0.202000,0.068000,-0.012000,0.238000,-0.182000
YDR501W,0.597800,1.467800,1.337800,1.087800,0.527800,-0.042200,-0.282200,-0.662200,-0.782200,-0.942200,-0.912200,-0.642200,-0.092200,0.477800,0.567800,0.487800,0.467800,0.007800,0.127800,-0.182200,-0.442200,-0.462200,-0.682200,-0.692200,-0.362200,-0.042200,0.207800,0.347800,0.417800,0.127800,0.127800,-0.062200,-0.062200,-0.122200,-0.362200,-0.182200,-0.402200,-0.102200,-0.092200,0.217800,0.007800
YER001W,0.578800,1.078800,0.698800,1.008800,0.618800,-0.031200,-0.661200,-0.731200,-1.111200,-1.341200,-1.361200,-0.431200,0.288800,0.738800,0.938800,0.778800,0.738800,0.218800,0.428800,-0.061200,-0.461200,-0.451200,-0.771200,-0.611200,-0.421200,-0.081200,0.348800,0.688800,0.398800,0.268800,0.048800,-0.211200,0.078800,-0.291200,-0.311200,-0.271200,-0.481200,-0.081200,-0.061200,0.248800,0.038800
YFR053C,0.132700,0.132700,0.012700,0.082700,-0.307300,-0.457300,-0.897300,-0.867300,-1.087300,-1.167300,-1.097300,-1.077300,-0.607300,-0.067300,0.352700,0.262700,0.302700,-0.197300,0.182700,-0.287300,-0.487300,-0.267300,-0.287300,-0.157300,0.012700,0.422700,0.572700,0.572700,0.532700,0.482700,0.252700,-0.067300,0.422700,0.452700,0.372700,0.692700,0.502700,0.652700,0.592700,0.692700,0.692700
YKL067W,0.315600,0.325600,0.325600,0.545600,0.485600,0.015600,-0.194400,-0.274400,-0.164400,-0.764400,-0.464400,-0.364400,0.135600,0.055600,0.375600,0.225600,-0.064400,-0.144400,0.105600,-0.094400,-0.504400,-0.254400,-0.324400,-0.224400,-0.384400,0.085600,0.115600,0.435600,0.035600,0.215600,-0.164400,-0.094400,0.155600,0.155600,-0.134400,0.165600,-0.254400,0.205600,-0.004400,0.265600,0.125600
YLR050C,0.763400,0.543400,1.053400,0.923400,0.843400,0.323400,-0.276600,-0.276600,-0.076600,-0.786600,-0.476600,-0.666600,-0.046600,0.303400,0.393400,0.353400,0.183400,0.073400,0.163400,0.013400,-0.456600,-0.216600,-0.616600,-0.496600,-0.386600,0.063400,0.193400,0.193400,0.023400,0.253400,-0.236600,-0.336600,-0.266600,0.203400,-0.426600,-0.236600,-0.466600,-0.116600,-0.286600,0.333400,-0.046600
YNL300W,0.572900,1.022900,1.022900,1.182900,0.472900,0.182900,-0.817100,-0.817100,-1.837100,-1.827100,-2.387100,-1.367100,-0.437100,0.742900,0.962900,0.962900,0.812900,0.442900,0.572900,-0.027100,-0.057100,-0.377100,-0.647100,-0.757100,-0.447100,0.222900,0.552900,0.742900,0.652900,0.582900,0.322900,-0.427100,0.232900,-0.157100,-0.117100,-0.197100,-0.297100,-0.077100,0.172900,0.272900,0.362900
YPR183W,0.156800,0.116800,0.226800,0.136800,0.186800,-0.093200,-0.223200,-0.253200,-0.263200,-0.313200,-0.073200,-0.403200,-0.023200,0.156800,0.206800,0.166800,0.276800,-0.143200,0.136800,-0.093200,-0.023200,-0.113200,-0.023200,-0.143200,0.126800,0.236800,0.276800,0.216800,0.126800,0.076800,0.016800,-0.523200,-0.133200,0.066800,-0.173200,0.086800,-0.013200,-0.033200,-0.073200,-0.003200,0.136800
YGL061C,-0.219800,0.270200,0.340200,0.510200,0.450200,-0.199800,-0.229800,-0.089800,-0.129800,-0.089800,-0.039800,0.220200,0.540200,0.460200,0.410200,0.190200,-0.039800,-0.259800,0.010200,0.020200,-0.249800,0.010200,-0.369800,-0.009800,-0.239800,-0.099800,0.030200,0.230200,-0.309800,0.060200,-0.379800,-0.049800,-0.379800,0.090200,-0.219800,-0.029800,-0.239800,0.210200,-0.219800,0.310200,-0.269800
YJL042W,-0.582700,-0.172700,-0.422700,-0.242700,-0.412700,-0.432700,-0.672700,-0.452700,-0.682700,-0.472700,-0.492700,-0.482700,-0.122700,0.217300,0.257300,0.007300,0.177300,-0.482700,-0.012700,-0.242700,-0.212700,-0.042700,-0.182700,-0.022700,0.067300,0.387300,0.517300,0.597300,0.517300,0.307300,0.257300,-0.142700,0.177300,0.177300,0.167300,0.477300,0.387300,0.627300,0.527300,0.577300,0.557300
YBR241C,0.084600,0.514600,0.504600,0.534600,0.344600,0.084600,-0.255400,-0.275400,-0.475400,-0.405400,-0.465400,-0.705400,-0.425400,-0.085400,0.104600,0.034600,0.354600,-0.425400,0.184600,-0.215400,-0.265400,-0.205400,-0.405400,-0.455400,-0.385400,-0.255400,0.204600,0.324600,0.514600,0.294600,0.344600,-0.165400,0.134600,0.064600,0.094600,0.084600,0.114600,0.074600,0.164600,0.214600,0.494600
YER118C,-0.152900,0.397100,0.367100,0.487100,0.217100,-0.132900,-0.472900,-0.112900,-0.272900,-0.392900,-0.492900,-0.292900,0.037100,0.277100,0.477100,0.297100,0.327100,-0.062900,0.377100,-0.052900,-0.032900,-0.132900,-0.042900,-0.162900,-0.132900,-0.142900,0.297100,0.267100,0.267100,0.087100,-0.002900,-0.372900,0.017100,-0.102900,-0.142900,-0.202900,-0.152900,-0.182900,-0.032900,0.167100,-0.082900
YGL094C,-0.161500,0.488500,0.428500,0.578500,0.238500,-0.101500,-0.361500,-0.131500,-0.371500,-0.441500,-0.621500,-0.181500,0.038500,0.168500,0.398500,0.108500,0.178500,-0.251500,0.388500,-0.061500,-0.061500,-0.061500,-0.121500,-0.211500,-0.241500,-0.341500,0.158500,0.298500,0.268500,-0.041500,-0.031500,-0.201500,0.278500,-0.051500,-0.031500,0.018500,-0.141500,-0.021500,-0.011500,0.228500,-0.011500
YOR195W,-0.062400,0.757600,0.607600,0.947600,0.457600,0.277600,-0.142400,0.157600,-0.312400,-0.372400,-0.622400,0.087600,0.337600,0.457600,0.687600,0.327600,0.297600,-0.072400,0.157600,0.057600,-0.302400,-0.282400,-0.552400,-0.152400,-0.542400,-0.362400,-0.012400,0.167600,0.017600,0.027600,-0.172400,-0.032400,-0.052400,-0.222400,-0.402400,-0.152400,-0.392400,0.037600,-0.292400,0.027600,-0.382400
